filename,pred_label,pred_index,score_a_noamd,score_b_amd
T0300.jpg,a_noamd,0,0.693369,0.306631
T0302.jpg,a_noamd,0,0.811974,0.188026
T0303.jpg,a_noamd,0,0.779322,0.220678
T0304.jpg,b_amd,1,0.183009,0.816991
T0305.jpg,a_noamd,0,0.812421,0.187579
T0306.jpg,a_noamd,0,0.814274,0.185726
T0308.jpg,a_noamd,0,0.812049,0.187951
T0309.jpg,b_amd,1,0.226784,0.773216
T0310.jpg,a_noamd,0,0.815893,0.184106
T0311.jpg,b_amd,1,0.233969,0.766031
T0312.jpg,b_amd,1,0.204025,0.795975
T0313.jpg,b_amd,1,0.176175,0.823825
T0314.jpg,b_amd,1,0.227212,0.772788
T0315.jpg,a_noamd,0,0.782081,0.217919
T0316.jpg,b_amd,1,0.349144,0.650856
T0317.jpg,a_noamd,0,0.815085,0.184915
T0318.jpg,a_noamd,0,0.804790,0.195210
T0319.jpg,a_noamd,0,0.815085,0.184915
T0320.jpg,b_amd,1,0.223462,0.776538
T0321.jpg,a_noamd,0,0.814348,0.185652
T0322.jpg,a_noamd,0,0.804866,0.195134
T0324.jpg,a_noamd,0,0.816626,0.183374
T0327.jpg,a_noamd,0,0.815526,0.184473
T0328.jpg,a_noamd,0,0.816772,0.183228
T0330.jpg,a_noamd,0,0.812570,0.187430
T0331.jpg,a_noamd,0,0.799442,0.200558
T0332.jpg,b_amd,1,0.210848,0.789153
T0333.jpg,b_amd,1,0.186391,0.813609
T0334.jpg,b_amd,1,0.270962,0.729038
T0335.jpg,a_noamd,0,0.815159,0.184841
T0336.jpg,a_noamd,0,0.814791,0.185209
T0337.jpg,b_amd,1,0.195825,0.804175
T0338.jpg,a_noamd,0,0.814938,0.185062
T0339.jpg,b_amd,1,0.258607,0.741393
T0340.jpg,b_amd,1,0.268941,0.731059
T0341.jpg,a_noamd,0,0.784154,0.215846
T0342.jpg,a_noamd,0,0.816040,0.183960
T0343.jpg,b_amd,1,0.173638,0.826362
T0344.jpg,b_amd,1,0.254972,0.745028
T0345.jpg,a_noamd,0,0.814938,0.185062
T0346.jpg,b_amd,1,0.174059,0.825941
T0347.jpg,b_amd,1,0.208179,0.791821
T0349.jpg,a_noamd,0,0.816040,0.183960
T0350.jpg,a_noamd,0,0.813609,0.186391
T0352.jpg,a_noamd,0,0.812793,0.187207
T0353.jpg,a_noamd,0,0.811900,0.188100
T0354.jpg,a_noamd,0,0.817938,0.182062
T0355.jpg,a_noamd,0,0.815820,0.184180
T0356.jpg,b_amd,1,0.376594,0.623406
T0357.jpg,b_amd,1,0.228329,0.771672
T0358.jpg,a_noamd,0,0.805096,0.194904
T0359.jpg,b_amd,1,0.296960,0.703040
T0360.jpg,b_amd,1,0.274060,0.725940
T0362.jpg,b_amd,1,0.236693,0.763307
T0363.jpg,b_amd,1,0.313000,0.687000
T0365.jpg,a_noamd,0,0.807992,0.192009
T0367.jpg,a_noamd,0,0.793266,0.206734
T0369.jpg,a_noamd,0,0.781331,0.218669
T0370.jpg,a_noamd,0,0.812049,0.187951
T0371.jpg,a_noamd,0,0.807916,0.192084
T0373.jpg,a_noamd,0,0.813461,0.186539
T0374.jpg,a_noamd,0,0.813905,0.186095
T0375.jpg,a_noamd,0,0.811825,0.188175
T0376.jpg,a_noamd,0,0.816333,0.183667
T0379.jpg,b_amd,1,0.228415,0.771585
T0380.jpg,b_amd,1,0.226527,0.773473
T0383.jpg,b_amd,1,0.277179,0.722821
T0384.jpg,a_noamd,0,0.814422,0.185578
T0385.jpg,b_amd,1,0.179028,0.820972
T0387.jpg,a_noamd,0,0.814496,0.185504
T0388.jpg,b_amd,1,0.303835,0.696165
T0389.jpg,a_noamd,0,0.808067,0.191933
T0391.jpg,b_amd,1,0.211010,0.788990
T0395.jpg,a_noamd,0,0.807992,0.192009
T0396.jpg,b_amd,1,0.191479,0.808521
T0397.jpg,a_noamd,0,0.811751,0.188249
T0398.jpg,a_noamd,0,0.816040,0.183960
T0399.jpg,b_amd,1,0.260672,0.739328
T0400.jpg,b_amd,1,0.219840,0.780160
V0001.jpg,b_amd,1,0.165526,0.834474
V0002.jpg,a_noamd,0,0.815747,0.184253
V0003.jpg,b_amd,1,0.266644,0.733356
V0004.jpg,b_amd,1,0.315209,0.684791
V0005.jpg,a_noamd,0,0.812123,0.187877
V0006.jpg,a_noamd,0,0.813757,0.186243
V0007.jpg,a_noamd,0,0.755276,0.244724
V0008.jpg,b_amd,1,0.164987,0.835013
V0010.jpg,a_noamd,0,0.803637,0.196363
V0011.jpg,b_amd,1,0.226270,0.773730
V0012.jpg,a_noamd,0,0.805479,0.194521
V0014.jpg,a_noamd,0,0.807309,0.192691
V0015.jpg,b_amd,1,0.182134,0.817866
V0016.jpg,a_noamd,0,0.801081,0.198919
V0017.jpg,a_noamd,0,0.813905,0.186095
V0018.jpg,a_noamd,0,0.810554,0.189446
V0019.jpg,a_noamd,0,0.813313,0.186687
V0020.jpg,a_noamd,0,0.817502,0.182498
V0021.jpg,b_amd,1,0.193223,0.806777
V0023.jpg,a_noamd,0,0.807005,0.192995
V0024.jpg,a_noamd,0,0.778986,0.221014
V0025.jpg,a_noamd,0,0.813757,0.186243
V0026.jpg,a_noamd,0,0.816187,0.183813
V0027.jpg,b_amd,1,0.265214,0.734786
V0028.jpg,a_noamd,0,0.805709,0.194291
V0029.jpg,b_amd,1,0.306735,0.693265
V0031.jpg,b_amd,1,0.240239,0.759761
V0032.jpg,a_noamd,0,0.814570,0.185430
V0035.jpg,b_amd,1,0.232833,0.767167
V0036.jpg,a_noamd,0,0.805403,0.194597
V0037.jpg,b_amd,1,0.228587,0.771413
V0038.jpg,a_noamd,0,0.804483,0.195517
V0039.jpg,a_noamd,0,0.815526,0.184473
V0040.jpg,a_noamd,0,0.816187,0.183813
V0041.jpg,b_amd,1,0.188399,0.811601
V0042.jpg,a_noamd,0,0.813016,0.186984
V0044.jpg,a_noamd,0,0.812421,0.187579
V0045.jpg,b_amd,1,0.204978,0.795022
V0046.jpg,b_amd,1,0.176885,0.823115
V0047.jpg,a_noamd,0,0.815085,0.184915
V0049.jpg,a_noamd,0,0.810854,0.189146
V0052.jpg,b_amd,1,0.227469,0.772531
V0053.jpg,b_amd,1,0.272121,0.727879
V0054.jpg,a_noamd,0,0.811751,0.188249
V0055.jpg,a_noamd,0,0.815233,0.184768
V0056.jpg,b_amd,1,0.165189,0.834811
V0057.jpg,a_noamd,0,0.813461,0.186539
V0058.jpg,a_noamd,0,0.812272,0.187728
V0059.jpg,a_noamd,0,0.808823,0.191177
V0060.jpg,b_amd,1,0.201342,0.798658
V0062.jpg,a_noamd,0,0.803328,0.196672
V0064.jpg,a_noamd,0,0.810629,0.189371
V0065.jpg,a_noamd,0,0.813609,0.186391
V0066.jpg,a_noamd,0,0.816040,0.183960
V0067.jpg,b_amd,1,0.167968,0.832032
V0068.jpg,b_amd,1,0.198685,0.801315
V0069.jpg,a_noamd,0,0.811751,0.188249
V0070.jpg,a_noamd,0,0.810704,0.189296
V0071.jpg,a_noamd,0,0.810554,0.189446
V0072.jpg,a_noamd,0,0.806624,0.193376
V0073.jpg,a_noamd,0,0.815012,0.184988
V0074.jpg,b_amd,1,0.168378,0.831622
V0075.jpg,a_noamd,0,0.817502,0.182498
V0076.jpg,a_noamd,0,0.807385,0.192615
V0077.jpg,a_noamd,0,0.803174,0.196826
V0079.jpg,a_noamd,0,0.805326,0.194674
V0081.jpg,b_amd,1,0.199152,0.800848
V0082.jpg,a_noamd,0,0.816991,0.183009
V0084.jpg,a_noamd,0,0.810104,0.189896
V0086.jpg,b_amd,1,0.247532,0.752468
V0088.jpg,a_noamd,0,0.790530,0.209470
V0090.jpg,a_noamd,0,0.794465,0.205535
V0092.jpg,a_noamd,0,0.811303,0.188697
V0094.jpg,a_noamd,0,0.816626,0.183374
V0095.jpg,a_noamd,0,0.804329,0.195671
V0096.jpg,a_noamd,0,0.795499,0.204501
V0097.jpg,b_amd,1,0.199152,0.800848
V0098.jpg,a_noamd,0,0.814053,0.185947
V0100.jpg,b_amd,1,0.161254,0.838746
V0101.jpg,a_noamd,0,0.790449,0.209551
V0102.jpg,a_noamd,0,0.814348,0.185652
V0104.jpg,a_noamd,0,0.812347,0.187653
V0107.jpg,b_amd,1,0.225672,0.774328
V0109.jpg,a_noamd,0,0.815085,0.184915
V0110.jpg,b_amd,1,0.206174,0.793826
V0112.jpg,a_noamd,0,0.813313,0.186687
V0113.jpg,a_noamd,0,0.810704,0.189296
V0114.jpg,a_noamd,0,0.779909,0.220091
V0116.jpg,b_amd,1,0.299003,0.700997
V0118.jpg,a_noamd,0,0.816772,0.183228
V0120.jpg,a_noamd,0,0.815453,0.184547
V0121.jpg,a_noamd,0,0.804252,0.195748
V0122.jpg,b_amd,1,0.266835,0.733165
V0123.jpg,a_noamd,0,0.814348,0.185652
V0124.jpg,a_noamd,0,0.790934,0.209066
V0126.jpg,b_amd,1,0.298491,0.701509
V0127.jpg,a_noamd,0,0.778397,0.221603
V0128.jpg,b_amd,1,0.174481,0.825519
V0130.jpg,a_noamd,0,0.811676,0.188324
V0131.jpg,a_noamd,0,0.814201,0.185799
V0132.jpg,a_noamd,0,0.810704,0.189296
V0134.jpg,a_noamd,0,0.804483,0.195517
V0136.jpg,b_amd,1,0.241400,0.758600
V0137.jpg,a_noamd,0,0.782413,0.217587
V0138.jpg,a_noamd,0,0.797320,0.202680
V0139.jpg,a_noamd,0,0.816040,0.183960
V0140.jpg,a_noamd,0,0.781831,0.218169
V0142.jpg,b_amd,1,0.357399,0.642601
V0143.jpg,a_noamd,0,0.813016,0.186984
V0144.jpg,b_amd,1,0.181191,0.818809
V0145.jpg,b_amd,1,0.202049,0.797951
V0148.jpg,a_noamd,0,0.813609,0.186391
V0149.jpg,a_noamd,0,0.776708,0.223292
V0150.jpg,a_noamd,0,0.815085,0.184915
V0153.jpg,a_noamd,0,0.801781,0.198219
V0154.jpg,b_amd,1,0.164382,0.835618
V0155.jpg,a_noamd,0,0.816626,0.183374
V0156.jpg,a_noamd,0,0.811153,0.188847
V0157.jpg,a_noamd,0,0.782496,0.217504
V0160.jpg,a_noamd,0,0.803945,0.196055
V0162.jpg,a_noamd,0,0.794863,0.205137
V0163.jpg,a_noamd,0,0.805556,0.194444
V0164.jpg,b_amd,1,0.328314,0.671686
V0165.jpg,a_noamd,0,0.814938,0.185062
V0166.jpg,a_noamd,0,0.784154,0.215846
V0167.jpg,a_noamd,0,0.812867,0.187133
V0168.jpg,a_noamd,0,0.815306,0.184694
V0169.jpg,a_noamd,0,0.815453,0.184547
V0171.jpg,a_noamd,0,0.791015,0.208985
V0174.jpg,a_noamd,0,0.805326,0.194674
V0175.jpg,b_amd,1,0.295840,0.704160
V0176.jpg,a_noamd,0,0.817210,0.182790
V0177.jpg,a_noamd,0,0.801159,0.198841
V0178.jpg,a_noamd,0,0.815380,0.184620
V0179.jpg,a_noamd,0,0.808219,0.191781
V0181.jpg,a_noamd,0,0.816918,0.183082
V0183.jpg,a_noamd,0,0.809201,0.190799
V0184.jpg,a_noamd,0,0.813090,0.186910
V0185.jpg,b_amd,1,0.168104,0.831896
V0186.jpg,a_noamd,0,0.807688,0.192312
V0189.jpg,a_noamd,0,0.813461,0.186539
V0191.jpg,a_noamd,0,0.815306,0.184694
V0192.jpg,a_noamd,0,0.810554,0.189446
V0193.jpg,a_noamd,0,0.814791,0.185209
V0194.jpg,b_amd,1,0.287768,0.712232
V0195.jpg,a_noamd,0,0.818664,0.181336
V0197.jpg,a_noamd,0,0.815453,0.184547
V0198.jpg,a_noamd,0,0.814201,0.185799
V0199.jpg,a_noamd,0,0.811303,0.188697
V0200.jpg,a_noamd,0,0.771585,0.228415
V0201.jpg,b_amd,1,0.270288,0.729712
V0202.jpg,a_noamd,0,0.814201,0.185799
V0203.jpg,b_amd,1,0.189371,0.810629
V0204.jpg,a_noamd,0,0.805556,0.194444
V0205.jpg,a_noamd,0,0.806319,0.193681
V0206.jpg,b_amd,1,0.176601,0.823399
V0207.jpg,a_noamd,0,0.816626,0.183374
V0208.jpg,b_amd,1,0.205376,0.794624
V0209.jpg,b_amd,1,0.216923,0.783077
V0210.jpg,a_noamd,0,0.807461,0.192539
V0211.jpg,a_noamd,0,0.813164,0.186836
V0212.jpg,b_amd,1,0.201813,0.798187
V0213.jpg,b_amd,1,0.191857,0.808143
V0214.jpg,a_noamd,0,0.811601,0.188399
V0215.jpg,a_noamd,0,0.813905,0.186095
V0216.jpg,b_amd,1,0.284974,0.715026
V0217.jpg,a_noamd,0,0.773644,0.226356
V0219.jpg,a_noamd,0,0.813016,0.186984
V0220.jpg,a_noamd,0,0.808294,0.191706
V0221.jpg,b_amd,1,0.173218,0.826782
V0222.jpg,b_amd,1,0.173148,0.826852
V0223.jpg,b_amd,1,0.176246,0.823754
V0224.jpg,b_amd,1,0.272993,0.727007
V0225.jpg,a_noamd,0,0.816187,0.183813
V0226.jpg,a_noamd,0,0.816040,0.183960
V0228.jpg,a_noamd,0,0.813831,0.186169
V0229.jpg,a_noamd,0,0.805861,0.194139
V0230.jpg,a_noamd,0,0.802168,0.197832
V0231.jpg,a_noamd,0,0.804713,0.195287
V0232.jpg,a_noamd,0,0.804713,0.195287
V0234.jpg,a_noamd,0,0.811303,0.188697
V0235.jpg,a_noamd,0,0.804098,0.195902
V0236.jpg,a_noamd,0,0.810704,0.189296
V0238.jpg,a_noamd,0,0.811825,0.188175
V0239.jpg,b_amd,1,0.171824,0.828176
V0240.jpg,a_noamd,0,0.810704,0.189296
V0241.jpg,a_noamd,0,0.789721,0.210279
V0242.jpg,b_amd,1,0.181046,0.818954
V0243.jpg,b_amd,1,0.319334,0.680666
V0244.jpg,a_noamd,0,0.812496,0.187504
V0246.jpg,a_noamd,0,0.805709,0.194291
V0247.jpg,a_noamd,0,0.816406,0.183594
V0249.jpg,a_noamd,0,0.816260,0.183740
V0250.jpg,a_noamd,0,0.803097,0.196903
V0252.jpg,a_noamd,0,0.803637,0.196363
V0253.jpg,a_noamd,0,0.782829,0.217171
V0254.jpg,a_noamd,0,0.786869,0.213131
V0255.jpg,a_noamd,0,0.804098,0.195902
V0256.jpg,b_amd,1,0.230227,0.769773
V0257.jpg,a_noamd,0,0.814053,0.185947
V0259.jpg,a_noamd,0,0.802942,0.197058
V0260.jpg,a_noamd,0,0.736448,0.263552
V0261.jpg,a_noamd,0,0.817064,0.182936
V0262.jpg,a_noamd,0,0.805556,0.194444
V0263.jpg,a_noamd,0,0.814496,0.185504
V0265.jpg,b_amd,1,0.254972,0.745028
V0266.jpg,b_amd,1,0.168173,0.831827
V0268.jpg,b_amd,1,0.220259,0.779741
V0270.jpg,a_noamd,0,0.777215,0.222785
V0271.jpg,b_amd,1,0.229622,0.770378
V0272.jpg,a_noamd,0,0.798108,0.201892
V0273.jpg,a_noamd,0,0.786131,0.213869
V0274.jpg,a_noamd,0,0.798580,0.201420
V0275.jpg,b_amd,1,0.203233,0.796767
V0276.jpg,a_noamd,0,0.784236,0.215764
V0277.jpg,a_noamd,0,0.782330,0.217670
V0278.jpg,b_amd,1,0.243732,0.756268
V0279.jpg,a_noamd,0,0.811825,0.188175
V0280.jpg,a_noamd,0,0.785802,0.214198
V0283.jpg,a_noamd,0,0.778397,0.221603
V0285.jpg,b_amd,1,0.183740,0.816260
V0286.jpg,b_amd,1,0.177882,0.822118
V0287.jpg,b_amd,1,0.214938,0.785061
V0288.jpg,b_amd,1,0.192615,0.807385
V0289.jpg,b_amd,1,0.290477,0.709523
V0290.jpg,a_noamd,0,0.814348,0.185652
V0291.jpg,b_amd,1,0.160990,0.839010
V0292.jpg,b_amd,1,0.168583,0.831417
V0293.jpg,a_noamd,0,0.813461,0.186539
V0294.jpg,a_noamd,0,0.819316,0.180684
V0295.jpg,a_noamd,0,0.790692,0.209308
V0296.jpg,a_noamd,0,0.807005,0.192995
V0298.jpg,b_amd,1,0.197058,0.802942
V0299.jpg,a_noamd,0,0.811303,0.188697
V0300.jpg,a_noamd,0,0.811078,0.188922
V0301.jpg,a_noamd,0,0.813609,0.186391
V0302.jpg,a_noamd,0,0.816260,0.183740
V0303.jpg,b_amd,1,0.179459,0.820541
V0304.jpg,a_noamd,0,0.818664,0.181336
V0305.jpg,a_noamd,0,0.800614,0.199386
V0306.jpg,a_noamd,0,0.816187,0.183813
V0307.jpg,a_noamd,0,0.814348,0.185652
V0308.jpg,b_amd,1,0.234231,0.765769
V0309.jpg,b_amd,1,0.337422,0.662578
V0310.jpg,b_amd,1,0.166337,0.833663
V0311.jpg,b_amd,1,0.310590,0.689410
V0312.jpg,a_noamd,0,0.798737,0.201263
V0313.jpg,a_noamd,0,0.813313,0.186687
V0314.jpg,b_amd,1,0.181553,0.818447
V0315.jpg,a_noamd,0,0.814348,0.185652
V0316.jpg,b_amd,1,0.212314,0.787686
V0317.jpg,b_amd,1,0.212150,0.787850
V0318.jpg,a_noamd,0,0.806014,0.193986
V0320.jpg,a_noamd,0,0.813090,0.186910
V0321.jpg,a_noamd,0,0.805861,0.194139
V0322.jpg,a_noamd,0,0.814348,0.185652
V0324.jpg,a_noamd,0,0.814496,0.185504
V0325.jpg,a_noamd,0,0.768038,0.231962
V0328.jpg,b_amd,1,0.243103,0.756897
V0329.jpg,b_amd,1,0.210198,0.789802
V0332.jpg,a_noamd,0,0.802401,0.197599
V0333.jpg,b_amd,1,0.195210,0.804790
V0335.jpg,a_noamd,0,0.793426,0.206574
V0336.jpg,b_amd,1,0.290176,0.709824
V0338.jpg,b_amd,1,0.278159,0.721841
V0339.jpg,b_amd,1,0.313210,0.686790
V0340.jpg,a_noamd,0,0.812719,0.187281
V0341.jpg,a_noamd,0,0.814274,0.185726
V0342.jpg,a_noamd,0,0.787114,0.212886
V0343.jpg,a_noamd,0,0.815306,0.184694
V0345.jpg,a_noamd,0,0.814938,0.185062
V0346.jpg,a_noamd,0,0.815012,0.184988
V0347.jpg,a_noamd,0,0.812198,0.187802
V0348.jpg,b_amd,1,0.398553,0.601447
V0349.jpg,a_noamd,0,0.808219,0.191781
V0350.jpg,b_amd,1,0.170370,0.829630
V0351.jpg,a_noamd,0,0.778313,0.221687
V0353.jpg,b_amd,1,0.234231,0.765769
V0355.jpg,b_amd,1,0.241132,0.758868
V0356.jpg,a_noamd,0,0.813757,0.186243
V0358.jpg,a_noamd,0,0.816260,0.183740
V0359.jpg,a_noamd,0,0.783492,0.216508
V0361.jpg,a_noamd,0,0.813016,0.186984
V0362.jpg,b_amd,1,0.163379,0.836621
V0364.jpg,b_amd,1,0.226356,0.773644
V0365.jpg,b_amd,1,0.175044,0.824956
V0366.jpg,a_noamd,0,0.762866,0.237134
V0367.jpg,a_noamd,0,0.790773,0.209227
V0370.jpg,a_noamd,0,0.816187,0.183813
V0371.jpg,a_noamd,0,0.814201,0.185799
V0372.jpg,a_noamd,0,0.814053,0.185947
V0373.jpg,a_noamd,0,0.802323,0.197677
V0374.jpg,a_noamd,0,0.813609,0.186391
V0376.jpg,b_amd,1,0.259356,0.740644
V0377.jpg,b_amd,1,0.346541,0.653459
V0378.jpg,a_noamd,0,0.784649,0.215351
V0381.jpg,a_noamd,0,0.789315,0.210685
V0382.jpg,a_noamd,0,0.814127,0.185873
V0383.jpg,a_noamd,0,0.810554,0.189446
V0384.jpg,a_noamd,0,0.807916,0.192084
V0385.jpg,a_noamd,0,0.816040,0.183960
V0386.jpg,a_noamd,0,0.807461,0.192539
V0387.jpg,a_noamd,0,0.812867,0.187133
V0389.jpg,b_amd,1,0.249996,0.750004
V0391.jpg,a_noamd,0,0.811153,0.188847
V0393.jpg,a_noamd,0,0.813016,0.186984
V0394.jpg,a_noamd,0,0.813016,0.186984
V0395.jpg,a_noamd,0,0.813461,0.186539
V0396.jpg,a_noamd,0,0.760473,0.239527
V0398.jpg,a_noamd,0,0.812867,0.187133
V0400.jpg,a_noamd,0,0.807309,0.192691
A0001.jpg,b_amd,1,0.164920,0.835080
A0002.jpg,b_amd,1,0.163846,0.836154
A0003.jpg,b_amd,1,0.163846,0.836154
A0004.jpg,b_amd,1,0.174340,0.825660
A0005.jpg,b_amd,1,0.174481,0.825519
A0006.jpg,a_noamd,0,0.814791,0.185209
A0007.jpg,b_amd,1,0.166066,0.833934
A0008.jpg,b_amd,1,0.179459,0.820541
A0009.jpg,b_amd,1,0.162845,0.837155
A0010.jpg,b_amd,1,0.165796,0.834204
A0011.jpg,b_amd,1,0.169131,0.830869
A0012.jpg,b_amd,1,0.164987,0.835013
A0013.jpg,b_amd,1,0.163846,0.836154
A0014.jpg,a_noamd,0,0.813461,0.186539
A0015.jpg,b_amd,1,0.166743,0.833257
A0016.jpg,b_amd,1,0.162845,0.837155
A0017.jpg,b_amd,1,0.168857,0.831143
A0018.jpg,b_amd,1,0.172102,0.827898
A0019.jpg,b_amd,1,0.165256,0.834744
A0020.jpg,b_amd,1,0.162579,0.837421
A0021.jpg,b_amd,1,0.173638,0.826362
A0022.jpg,b_amd,1,0.166337,0.833663
A0023.jpg,b_amd,1,0.163045,0.836955
A0024.jpg,b_amd,1,0.245718,0.754282
A0025.jpg,b_amd,1,0.341583,0.658418
A0026.jpg,a_noamd,0,0.812719,0.187281
A0027.jpg,b_amd,1,0.162845,0.837155
A0028.jpg,b_amd,1,0.314051,0.685949
A0029.jpg,b_amd,1,0.181844,0.818156
A0030.jpg,a_noamd,0,0.804636,0.195364
A0031.jpg,b_amd,1,0.240418,0.759582
A0032.jpg,b_amd,1,0.160727,0.839273
A0033.jpg,b_amd,1,0.169543,0.830457
A0034.jpg,b_amd,1,0.163646,0.836354
A0035.jpg,b_amd,1,0.163913,0.836087
A0036.jpg,b_amd,1,0.164651,0.835349
A0037.jpg,b_amd,1,0.161519,0.838481
A0038.jpg,b_amd,1,0.175256,0.824744
A0039.jpg,b_amd,1,0.174340,0.825660
A0040.jpg,b_amd,1,0.165998,0.834002
A0041.jpg,b_amd,1,0.166337,0.833663
A0042.jpg,b_amd,1,0.167423,0.832577
A0043.jpg,b_amd,1,0.163846,0.836154
A0044.jpg,b_amd,1,0.175892,0.824108
A0045.jpg,a_noamd,0,0.812347,0.187653
A0046.jpg,b_amd,1,0.218836,0.781164
A0047.jpg,b_amd,1,0.182571,0.817429
A0048.jpg,b_amd,1,0.161783,0.838217
A0049.jpg,b_amd,1,0.165863,0.834137
A0050.jpg,b_amd,1,0.162314,0.837686
A0051.jpg,a_noamd,0,0.805861,0.194139
A0052.jpg,b_amd,1,0.228587,0.771413
A0053.jpg,b_amd,1,0.215351,0.784649
A0054.jpg,b_amd,1,0.195517,0.804483
A0055.jpg,a_noamd,0,0.811974,0.188026
A0056.jpg,b_amd,1,0.161122,0.838878
A0057.jpg,b_amd,1,0.161254,0.838746
A0058.jpg,b_amd,1,0.173989,0.826011
A0059.jpg,b_amd,1,0.191252,0.808748
A0060.jpg,b_amd,1,0.323808,0.676192
A0061.jpg,b_amd,1,0.195517,0.804483
A0062.jpg,b_amd,1,0.163312,0.836688
A0063.jpg,b_amd,1,0.163913,0.836087
A0064.jpg,b_amd,1,0.336113,0.663887
A0065.jpg,b_amd,1,0.325306,0.674694
A0066.jpg,b_amd,1,0.161783,0.838217
A0067.jpg,b_amd,1,0.162314,0.837686
A0068.jpg,b_amd,1,0.163846,0.836154
A0069.jpg,b_amd,1,0.164920,0.835080
A0070.jpg,b_amd,1,0.185283,0.814717
A0071.jpg,b_amd,1,0.161651,0.838349
A0072.jpg,b_amd,1,0.162579,0.837421
A0073.jpg,a_noamd,0,0.807612,0.192388
A0074.jpg,b_amd,1,0.173498,0.826502
A0075.jpg,b_amd,1,0.163579,0.836421
A0076.jpg,b_amd,1,0.163112,0.836888
A0077.jpg,b_amd,1,0.168173,0.831827
A0078.jpg,a_noamd,0,0.814717,0.185283
A0079.jpg,a_noamd,0,0.805861,0.194139
A0080.jpg,b_amd,1,0.164181,0.835819
A0081.jpg,b_amd,1,0.165526,0.834474
A0082.jpg,a_noamd,0,0.815526,0.184473
A0083.jpg,b_amd,1,0.346320,0.653680
A0084.jpg,b_amd,1,0.163112,0.836888
A0085.jpg,b_amd,1,0.164920,0.835080
A0086.jpg,b_amd,1,0.169543,0.830457
A0087.jpg,b_amd,1,0.166066,0.833934
A0088.jpg,b_amd,1,0.168583,0.831417
A0089.jpg,b_amd,1,0.171685,0.828315
T0003.jpg,b_amd,1,0.163646,0.836354
T0004.jpg,b_amd,1,0.163312,0.836688
T0010.jpg,b_amd,1,0.170301,0.829699
T0015.jpg,b_amd,1,0.192615,0.807385
T0021.jpg,b_amd,1,0.470341,0.529659
T0024.jpg,b_amd,1,0.284775,0.715225
T0026.jpg,b_amd,1,0.161519,0.838481
T0030.jpg,b_amd,1,0.166066,0.833934
T0038.jpg,b_amd,1,0.162579,0.837421
T0043.jpg,b_amd,1,0.188175,0.811825
T0045.jpg,b_amd,1,0.221182,0.778818
T0048.jpg,b_amd,1,0.163045,0.836955
T0051.jpg,b_amd,1,0.162314,0.837686
T0052.jpg,b_amd,1,0.162048,0.837952
T0053.jpg,b_amd,1,0.201813,0.798187
T0056.jpg,b_amd,1,0.167627,0.832373
T0057.jpg,b_amd,1,0.363195,0.636805
T0059.jpg,a_noamd,0,0.811228,0.188772
T0071.jpg,b_amd,1,0.164987,0.835013
T0072.jpg,b_amd,1,0.162845,0.837155
T0073.jpg,a_noamd,0,0.814274,0.185726
T0083.jpg,b_amd,1,0.226784,0.773216
T0086.jpg,b_amd,1,0.192615,0.807385
T0089.jpg,b_amd,1,0.184915,0.815085
T0105.jpg,b_amd,1,0.162314,0.837686
T0107.jpg,b_amd,1,0.164651,0.835349
T0112.jpg,b_amd,1,0.222700,0.777300
T0118.jpg,b_amd,1,0.164181,0.835819
T0120.jpg,b_amd,1,0.488924,0.511076
T0127.jpg,a_noamd,0,0.781497,0.218503
T0129.jpg,b_amd,1,0.163379,0.836621
T0134.jpg,b_amd,1,0.260107,0.739893
T0147.jpg,b_amd,1,0.161386,0.838614
T0148.jpg,b_amd,1,0.168446,0.831554
T0150.jpg,a_noamd,0,0.814717,0.185283
T0152.jpg,b_amd,1,0.162181,0.837819
T0154.jpg,b_amd,1,0.162513,0.837487
T0159.jpg,a_noamd,0,0.815159,0.184841
T0164.jpg,b_amd,1,0.163045,0.836955
T0165.jpg,b_amd,1,0.163579,0.836421
T0166.jpg,b_amd,1,0.162579,0.837421
T0170.jpg,b_amd,1,0.166811,0.833189
T0172.jpg,b_amd,1,0.169543,0.830457
T0176.jpg,a_noamd,0,0.774242,0.225758
T0183.jpg,b_amd,1,0.166337,0.833663
T0188.jpg,b_amd,1,0.166269,0.833731
T0189.jpg,b_amd,1,0.163846,0.836154
T0190.jpg,b_amd,1,0.167287,0.832713
T0193.jpg,b_amd,1,0.163045,0.836955
T0198.jpg,a_noamd,0,0.811751,0.188249
T0201.jpg,b_amd,1,0.161783,0.838217
T0209.jpg,b_amd,1,0.163112,0.836888
T0219.jpg,b_amd,1,0.205854,0.794146
T0226.jpg,b_amd,1,0.320183,0.679817
T0227.jpg,b_amd,1,0.165796,0.834204
T0237.jpg,b_amd,1,0.163045,0.836955
T0244.jpg,b_amd,1,0.171616,0.828384
T0245.jpg,b_amd,1,0.168994,0.831006
T0247.jpg,b_amd,1,0.162048,0.837952
T0252.jpg,b_amd,1,0.164449,0.835551
T0254.jpg,b_amd,1,0.162579,0.837421
T0255.jpg,b_amd,1,0.162845,0.837155
T0258.jpg,b_amd,1,0.162048,0.837952
T0261.jpg,b_amd,1,0.162314,0.837686
T0286.jpg,b_amd,1,0.164920,0.835080
T0291.jpg,b_amd,1,0.300438,0.699562
T0298.jpg,b_amd,1,0.289673,0.710327
T0301.jpg,b_amd,1,0.167355,0.832645
