filename,a_noamd,b_amd,prediction
T0349.jpg,0.901595,0.098405,a_noamd
T0350.jpg,0.818899,0.181101,a_noamd
T0352.jpg,0.895382,0.104618,a_noamd
T0353.jpg,0.915892,0.084108,a_noamd
T0354.jpg,0.837297,0.162703,a_noamd
T0355.jpg,0.907011,0.092989,a_noamd
T0356.jpg,0.577500,0.422500,a_noamd
T0357.jpg,0.887379,0.112621,a_noamd
T0358.jpg,0.914655,0.085345,a_noamd
T0359.jpg,0.880900,0.119100,a_noamd
T0360.jpg,0.924592,0.075408,a_noamd
T0362.jpg,0.894892,0.105108,a_noamd
T0363.jpg,0.437418,0.562582,b_amd
T0365.jpg,0.909900,0.090100,a_noamd
T0367.jpg,0.385338,0.614662,b_amd
T0369.jpg,0.119337,0.880663,b_amd
T0370.jpg,0.904297,0.095703,a_noamd
T0371.jpg,0.918293,0.081707,a_noamd
T0373.jpg,0.194144,0.805856,b_amd
T0374.jpg,0.779455,0.220545,a_noamd
T0375.jpg,0.879255,0.120745,a_noamd
T0376.jpg,0.909449,0.090551,a_noamd
T0379.jpg,0.298224,0.701776,b_amd
T0380.jpg,0.840519,0.159481,a_noamd
T0383.jpg,0.150363,0.849637,b_amd
T0384.jpg,0.904767,0.095233,a_noamd
T0385.jpg,0.906893,0.093107,a_noamd
T0387.jpg,0.892567,0.107433,a_noamd
T0388.jpg,0.841867,0.158133,a_noamd
T0389.jpg,0.865870,0.134130,a_noamd
T0391.jpg,0.151913,0.848087,b_amd
T0395.jpg,0.888628,0.111372,a_noamd
T0396.jpg,0.852382,0.147618,a_noamd
T0397.jpg,0.338242,0.661758,b_amd
T0398.jpg,0.640353,0.359647,a_noamd
T0399.jpg,0.870126,0.129874,a_noamd
T0400.jpg,0.146343,0.853657,b_amd
V0001.jpg,0.181430,0.818570,b_amd
V0002.jpg,0.919608,0.080392,a_noamd
V0003.jpg,0.927444,0.072556,a_noamd
V0004.jpg,0.260111,0.739889,b_amd
V0005.jpg,0.730954,0.269046,a_noamd
V0006.jpg,0.901637,0.098363,a_noamd
V0007.jpg,0.440645,0.559355,b_amd
V0008.jpg,0.167443,0.832557,b_amd
V0010.jpg,0.922155,0.077845,a_noamd
V0011.jpg,0.677033,0.322967,a_noamd
V0012.jpg,0.902356,0.097644,a_noamd
V0014.jpg,0.432013,0.567987,b_amd
V0015.jpg,0.901531,0.098469,a_noamd
V0016.jpg,0.793471,0.206529,a_noamd
V0017.jpg,0.778124,0.221876,a_noamd
V0018.jpg,0.212430,0.787570,b_amd
V0019.jpg,0.923342,0.076658,a_noamd
V0020.jpg,0.918648,0.081352,a_noamd
V0021.jpg,0.797209,0.202791,a_noamd
V0023.jpg,0.905380,0.094620,a_noamd
V0024.jpg,0.777920,0.222080,a_noamd
V0025.jpg,0.895859,0.104141,a_noamd
V0026.jpg,0.301513,0.698487,b_amd
V0027.jpg,0.453723,0.546277,b_amd
V0028.jpg,0.896885,0.103115,a_noamd
V0029.jpg,0.729807,0.270193,a_noamd
V0031.jpg,0.896534,0.103466,a_noamd
V0032.jpg,0.915748,0.084252,a_noamd
V0035.jpg,0.741197,0.258803,a_noamd
V0036.jpg,0.924320,0.075680,a_noamd
V0037.jpg,0.735063,0.264937,a_noamd
V0038.jpg,0.688471,0.311529,a_noamd
V0039.jpg,0.461457,0.538543,b_amd
V0040.jpg,0.912668,0.087332,a_noamd
V0041.jpg,0.902850,0.097150,a_noamd
V0042.jpg,0.888547,0.111453,a_noamd
V0044.jpg,0.922028,0.077972,a_noamd
V0045.jpg,0.816804,0.183196,a_noamd
V0046.jpg,0.629639,0.370361,a_noamd
V0047.jpg,0.920585,0.079415,a_noamd
V0049.jpg,0.793270,0.206730,a_noamd
V0052.jpg,0.929140,0.070860,a_noamd
V0053.jpg,0.317433,0.682567,b_amd
V0054.jpg,0.455080,0.544920,b_amd
V0055.jpg,0.908658,0.091342,a_noamd
V0056.jpg,0.342347,0.657653,b_amd
V0057.jpg,0.924112,0.075888,a_noamd
V0058.jpg,0.750455,0.249545,a_noamd
V0059.jpg,0.835280,0.164720,a_noamd
V0060.jpg,0.289637,0.710363,b_amd
V0062.jpg,0.272210,0.727790,b_amd
V0064.jpg,0.809958,0.190042,a_noamd
V0065.jpg,0.905439,0.094561,a_noamd
V0066.jpg,0.902989,0.097011,a_noamd
V0067.jpg,0.770388,0.229612,a_noamd
V0068.jpg,0.912292,0.087707,a_noamd
V0069.jpg,0.886252,0.113748,a_noamd
V0070.jpg,0.911331,0.088669,a_noamd
V0071.jpg,0.748238,0.251762,a_noamd
V0072.jpg,0.831804,0.168196,a_noamd
V0073.jpg,0.903439,0.096561,a_noamd
V0074.jpg,0.320442,0.679558,b_amd
V0075.jpg,0.698073,0.301927,a_noamd
V0076.jpg,0.901797,0.098203,a_noamd
V0077.jpg,0.914063,0.085937,a_noamd
V0079.jpg,0.913255,0.086745,a_noamd
V0081.jpg,0.314936,0.685064,b_amd
V0082.jpg,0.876364,0.123636,a_noamd
V0084.jpg,0.859683,0.140317,a_noamd
V0086.jpg,0.704510,0.295490,a_noamd
V0088.jpg,0.880767,0.119233,a_noamd
V0090.jpg,0.892958,0.107042,a_noamd
V0092.jpg,0.912229,0.087771,a_noamd
V0094.jpg,0.902834,0.097166,a_noamd
V0095.jpg,0.684281,0.315718,a_noamd
V0096.jpg,0.848474,0.151526,a_noamd
V0097.jpg,0.866493,0.133507,a_noamd
V0098.jpg,0.876433,0.123567,a_noamd
V0100.jpg,0.149040,0.850960,b_amd
V0101.jpg,0.765896,0.234104,a_noamd
V0102.jpg,0.918172,0.081828,a_noamd
V0104.jpg,0.919305,0.080695,a_noamd
V0107.jpg,0.920158,0.079842,a_noamd
V0109.jpg,0.899072,0.100928,a_noamd
V0110.jpg,0.928917,0.071083,a_noamd
V0112.jpg,0.911974,0.088027,a_noamd
V0113.jpg,0.840241,0.159759,a_noamd
V0114.jpg,0.430304,0.569696,b_amd
V0116.jpg,0.320728,0.679272,b_amd
V0118.jpg,0.886982,0.113018,a_noamd
V0120.jpg,0.919677,0.080323,a_noamd
V0121.jpg,0.918346,0.081654,a_noamd
V0122.jpg,0.619145,0.380855,a_noamd
V0123.jpg,0.888130,0.111870,a_noamd
V0124.jpg,0.918840,0.081160,a_noamd
V0126.jpg,0.922787,0.077213,a_noamd
V0127.jpg,0.767057,0.232943,a_noamd
V0128.jpg,0.902371,0.097629,a_noamd
V0130.jpg,0.817069,0.182931,a_noamd
V0131.jpg,0.834152,0.165848,a_noamd
V0132.jpg,0.901145,0.098855,a_noamd
V0134.jpg,0.871763,0.128237,a_noamd
V0136.jpg,0.907150,0.092850,a_noamd
V0137.jpg,0.849887,0.150113,a_noamd
V0138.jpg,0.870305,0.129695,a_noamd
V0139.jpg,0.841463,0.158537,a_noamd
V0140.jpg,0.868693,0.131307,a_noamd
V0142.jpg,0.642094,0.357906,a_noamd
V0143.jpg,0.904599,0.095401,a_noamd
V0144.jpg,0.909879,0.090121,a_noamd
V0145.jpg,0.904486,0.095514,a_noamd
V0148.jpg,0.890529,0.109471,a_noamd
V0149.jpg,0.215671,0.784330,b_amd
V0150.jpg,0.924579,0.075421,a_noamd
V0153.jpg,0.868401,0.131599,a_noamd
V0154.jpg,0.235884,0.764116,b_amd
V0155.jpg,0.910953,0.089047,a_noamd
V0156.jpg,0.744613,0.255387,a_noamd
V0157.jpg,0.895787,0.104213,a_noamd
V0160.jpg,0.863315,0.136685,a_noamd
V0162.jpg,0.889841,0.110159,a_noamd
V0163.jpg,0.407695,0.592305,b_amd
V0164.jpg,0.466712,0.533288,b_amd
V0165.jpg,0.891076,0.108924,a_noamd
V0166.jpg,0.822620,0.177380,a_noamd
V0167.jpg,0.620395,0.379605,a_noamd
V0168.jpg,0.921896,0.078104,a_noamd
V0169.jpg,0.919492,0.080508,a_noamd
V0171.jpg,0.782717,0.217283,a_noamd
V0174.jpg,0.837698,0.162302,a_noamd
V0175.jpg,0.336645,0.663356,b_amd
V0176.jpg,0.816359,0.183641,a_noamd
V0177.jpg,0.757644,0.242356,a_noamd
V0178.jpg,0.833120,0.166880,a_noamd
V0179.jpg,0.890470,0.109530,a_noamd
V0181.jpg,0.913672,0.086328,a_noamd
V0183.jpg,0.795654,0.204346,a_noamd
V0184.jpg,0.881847,0.118153,a_noamd
V0185.jpg,0.796666,0.203334,a_noamd
V0186.jpg,0.796577,0.203423,a_noamd
V0189.jpg,0.851340,0.148660,a_noamd
V0191.jpg,0.905838,0.094162,a_noamd
V0192.jpg,0.663315,0.336685,a_noamd
V0193.jpg,0.323310,0.676690,b_amd
V0194.jpg,0.288066,0.711934,b_amd
V0195.jpg,0.913968,0.086032,a_noamd
V0197.jpg,0.821039,0.178961,a_noamd
V0198.jpg,0.816425,0.183575,a_noamd
V0199.jpg,0.889924,0.110076,a_noamd
V0200.jpg,0.880258,0.119742,a_noamd
V0201.jpg,0.830248,0.169752,a_noamd
V0202.jpg,0.923348,0.076652,a_noamd
V0203.jpg,0.765174,0.234826,a_noamd
V0204.jpg,0.902987,0.097013,a_noamd
V0205.jpg,0.899932,0.100068,a_noamd
V0206.jpg,0.831341,0.168659,a_noamd
V0207.jpg,0.854512,0.145488,a_noamd
V0208.jpg,0.896352,0.103648,a_noamd
V0209.jpg,0.637372,0.362628,a_noamd
V0210.jpg,0.907183,0.092817,a_noamd
V0211.jpg,0.865528,0.134472,a_noamd
V0212.jpg,0.920202,0.079798,a_noamd
V0213.jpg,0.862119,0.137881,a_noamd
V0214.jpg,0.192570,0.807430,b_amd
V0215.jpg,0.853056,0.146944,a_noamd
V0216.jpg,0.256285,0.743715,b_amd
V0217.jpg,0.918914,0.081086,a_noamd
V0219.jpg,0.897261,0.102739,a_noamd
V0220.jpg,0.918314,0.081686,a_noamd
V0221.jpg,0.774719,0.225281,a_noamd
V0222.jpg,0.436841,0.563159,b_amd
V0223.jpg,0.761089,0.238911,a_noamd
V0224.jpg,0.406626,0.593374,b_amd
V0225.jpg,0.809428,0.190572,a_noamd
V0226.jpg,0.913626,0.086374,a_noamd
V0228.jpg,0.927266,0.072734,a_noamd
V0229.jpg,0.896039,0.103961,a_noamd
V0230.jpg,0.910134,0.089866,a_noamd
V0231.jpg,0.874828,0.125172,a_noamd
V0232.jpg,0.917243,0.082757,a_noamd
V0234.jpg,0.683503,0.316497,a_noamd
V0235.jpg,0.279350,0.720650,b_amd
V0236.jpg,0.772091,0.227909,a_noamd
V0238.jpg,0.899217,0.100783,a_noamd
V0239.jpg,0.250291,0.749709,b_amd
V0240.jpg,0.892591,0.107409,a_noamd
V0241.jpg,0.839630,0.160370,a_noamd
V0242.jpg,0.204882,0.795118,b_amd
V0243.jpg,0.887272,0.112728,a_noamd
V0244.jpg,0.783865,0.216135,a_noamd
V0246.jpg,0.888975,0.111025,a_noamd
V0247.jpg,0.900155,0.099845,a_noamd
V0249.jpg,0.913741,0.086259,a_noamd
V0250.jpg,0.910653,0.089347,a_noamd
V0252.jpg,0.902497,0.097503,a_noamd
V0253.jpg,0.908643,0.091357,a_noamd
V0254.jpg,0.856225,0.143775,a_noamd
V0255.jpg,0.900082,0.099918,a_noamd
V0256.jpg,0.870560,0.129440,a_noamd
V0257.jpg,0.864768,0.135232,a_noamd
V0259.jpg,0.896404,0.103596,a_noamd
V0260.jpg,0.925646,0.074354,a_noamd
V0261.jpg,0.798899,0.201101,a_noamd
V0262.jpg,0.919571,0.080429,a_noamd
V0263.jpg,0.833836,0.166164,a_noamd
V0265.jpg,0.909550,0.090450,a_noamd
V0266.jpg,0.278206,0.721794,b_amd
V0268.jpg,0.717318,0.282682,a_noamd
V0270.jpg,0.898942,0.101058,a_noamd
V0271.jpg,0.264579,0.735421,b_amd
V0272.jpg,0.629777,0.370223,a_noamd
V0273.jpg,0.902136,0.097864,a_noamd
V0274.jpg,0.828309,0.171691,a_noamd
V0275.jpg,0.693616,0.306384,a_noamd
V0276.jpg,0.897853,0.102147,a_noamd
V0277.jpg,0.916609,0.083391,a_noamd
V0278.jpg,0.920765,0.079235,a_noamd
V0279.jpg,0.915040,0.084960,a_noamd
V0280.jpg,0.791757,0.208243,a_noamd
V0283.jpg,0.917319,0.082681,a_noamd
V0285.jpg,0.251301,0.748699,b_amd
V0286.jpg,0.352569,0.647431,b_amd
V0287.jpg,0.519041,0.480959,a_noamd
V0288.jpg,0.852004,0.147996,a_noamd
V0289.jpg,0.787420,0.212580,a_noamd
V0290.jpg,0.829205,0.170795,a_noamd
V0291.jpg,0.156596,0.843404,b_amd
V0292.jpg,0.439780,0.560220,b_amd
V0293.jpg,0.834490,0.165510,a_noamd
V0294.jpg,0.905450,0.094550,a_noamd
V0295.jpg,0.827789,0.172211,a_noamd
V0296.jpg,0.917906,0.082094,a_noamd
V0298.jpg,0.933823,0.066177,a_noamd
V0299.jpg,0.863013,0.136987,a_noamd
V0300.jpg,0.897658,0.102342,a_noamd
V0301.jpg,0.899472,0.100528,a_noamd
V0302.jpg,0.908867,0.091133,a_noamd
V0303.jpg,0.933365,0.066635,a_noamd
V0304.jpg,0.876442,0.123558,a_noamd
V0305.jpg,0.879244,0.120756,a_noamd
V0306.jpg,0.883171,0.116829,a_noamd
V0307.jpg,0.909785,0.090215,a_noamd
V0308.jpg,0.566262,0.433738,a_noamd
V0309.jpg,0.271769,0.728231,b_amd
V0310.jpg,0.334286,0.665714,b_amd
V0311.jpg,0.920008,0.079992,a_noamd
V0312.jpg,0.920825,0.079175,a_noamd
V0313.jpg,0.900800,0.099200,a_noamd
V0314.jpg,0.919624,0.080376,a_noamd
V0315.jpg,0.837660,0.162340,a_noamd
V0316.jpg,0.862870,0.137130,a_noamd
V0317.jpg,0.505225,0.494775,a_noamd
V0318.jpg,0.889031,0.110969,a_noamd
V0320.jpg,0.898658,0.101342,a_noamd
V0321.jpg,0.378181,0.621819,b_amd
V0322.jpg,0.849538,0.150462,a_noamd
V0324.jpg,0.723782,0.276218,a_noamd
V0325.jpg,0.418161,0.581839,b_amd
V0328.jpg,0.904113,0.095887,a_noamd
V0329.jpg,0.908634,0.091366,a_noamd
V0332.jpg,0.899684,0.100315,a_noamd
V0333.jpg,0.603849,0.396151,a_noamd
V0335.jpg,0.601762,0.398238,a_noamd
V0336.jpg,0.923817,0.076183,a_noamd
V0338.jpg,0.900590,0.099410,a_noamd
V0339.jpg,0.899088,0.100912,a_noamd
V0340.jpg,0.792702,0.207298,a_noamd
V0341.jpg,0.402353,0.597646,b_amd
V0342.jpg,0.897490,0.102510,a_noamd
V0343.jpg,0.657463,0.342537,a_noamd
V0345.jpg,0.861740,0.138260,a_noamd
V0346.jpg,0.919116,0.080884,a_noamd
V0347.jpg,0.788265,0.211735,a_noamd
V0348.jpg,0.914039,0.085961,a_noamd
V0349.jpg,0.813243,0.186757,a_noamd
V0350.jpg,0.243848,0.756152,b_amd
V0351.jpg,0.862716,0.137284,a_noamd
V0353.jpg,0.795324,0.204676,a_noamd
V0355.jpg,0.912540,0.087460,a_noamd
V0356.jpg,0.771770,0.228230,a_noamd
V0358.jpg,0.719012,0.280988,a_noamd
V0359.jpg,0.285441,0.714559,b_amd
V0361.jpg,0.905157,0.094843,a_noamd
V0362.jpg,0.254354,0.745646,b_amd
V0364.jpg,0.914696,0.085304,a_noamd
V0365.jpg,0.198807,0.801193,b_amd
V0366.jpg,0.831415,0.168585,a_noamd
V0367.jpg,0.893260,0.106740,a_noamd
V0370.jpg,0.809892,0.190108,a_noamd
V0371.jpg,0.803657,0.196343,a_noamd
V0372.jpg,0.861397,0.138603,a_noamd
V0373.jpg,0.924263,0.075737,a_noamd
V0374.jpg,0.854503,0.145497,a_noamd
V0376.jpg,0.672463,0.327537,a_noamd
V0377.jpg,0.710234,0.289766,a_noamd
V0378.jpg,0.906649,0.093351,a_noamd
V0381.jpg,0.921671,0.078329,a_noamd
V0382.jpg,0.355961,0.644039,b_amd
V0383.jpg,0.835482,0.164518,a_noamd
V0384.jpg,0.899147,0.100853,a_noamd
V0385.jpg,0.926933,0.073067,a_noamd
V0386.jpg,0.368883,0.631117,b_amd
V0387.jpg,0.888090,0.111910,a_noamd
V0389.jpg,0.818529,0.181471,a_noamd
V0391.jpg,0.848313,0.151687,a_noamd
V0393.jpg,0.902217,0.097783,a_noamd
V0394.jpg,0.904084,0.095916,a_noamd
V0395.jpg,0.903885,0.096115,a_noamd
V0396.jpg,0.930682,0.069318,a_noamd
V0398.jpg,0.893492,0.106508,a_noamd
V0400.jpg,0.763093,0.236907,a_noamd
A0001.jpg,0.092100,0.907900,b_amd
A0002.jpg,0.063202,0.936798,b_amd
A0003.jpg,0.150353,0.849647,b_amd
A0004.jpg,0.097364,0.902636,b_amd
A0005.jpg,0.219840,0.780160,b_amd
A0006.jpg,0.864824,0.135176,a_noamd
A0007.jpg,0.120676,0.879324,b_amd
A0008.jpg,0.741490,0.258510,a_noamd
A0009.jpg,0.171437,0.828563,b_amd
A0010.jpg,0.188947,0.811053,b_amd
A0011.jpg,0.771162,0.228838,a_noamd
A0012.jpg,0.115612,0.884388,b_amd
A0013.jpg,0.199686,0.800314,b_amd
A0014.jpg,0.845762,0.154238,a_noamd
A0015.jpg,0.173483,0.826517,b_amd
A0016.jpg,0.097895,0.902105,b_amd
A0017.jpg,0.103451,0.896549,b_amd
A0018.jpg,0.246106,0.753894,b_amd
A0019.jpg,0.275891,0.724109,b_amd
A0020.jpg,0.113619,0.886382,b_amd
A0021.jpg,0.147408,0.852592,b_amd
A0022.jpg,0.143559,0.856441,b_amd
A0023.jpg,0.172779,0.827221,b_amd
A0024.jpg,0.817488,0.182512,a_noamd
A0025.jpg,0.904409,0.095591,a_noamd
A0026.jpg,0.715765,0.284235,a_noamd
A0027.jpg,0.228309,0.771691,b_amd
A0028.jpg,0.135849,0.864151,b_amd
A0029.jpg,0.244409,0.755591,b_amd
A0030.jpg,0.798784,0.201216,a_noamd
A0031.jpg,0.379035,0.620965,b_amd
A0032.jpg,0.110972,0.889028,b_amd
A0033.jpg,0.165925,0.834075,b_amd
A0034.jpg,0.207256,0.792744,b_amd
A0035.jpg,0.241654,0.758346,b_amd
A0036.jpg,0.111577,0.888423,b_amd
A0037.jpg,0.069094,0.930906,b_amd
A0038.jpg,0.151379,0.848621,b_amd
A0039.jpg,0.152805,0.847195,b_amd
A0040.jpg,0.278171,0.721829,b_amd
A0041.jpg,0.285593,0.714407,b_amd
A0042.jpg,0.714362,0.285638,a_noamd
A0043.jpg,0.155292,0.844708,b_amd
A0044.jpg,0.141009,0.858991,b_amd
A0045.jpg,0.727194,0.272806,a_noamd
A0046.jpg,0.058624,0.941376,b_amd
A0047.jpg,0.207276,0.792724,b_amd
A0048.jpg,0.103624,0.896376,b_amd
A0049.jpg,0.133837,0.866163,b_amd
A0050.jpg,0.115752,0.884248,b_amd
A0051.jpg,0.378181,0.621819,b_amd
A0052.jpg,0.154229,0.845771,b_amd
A0053.jpg,0.250059,0.749941,b_amd
A0054.jpg,0.313568,0.686432,b_amd
A0055.jpg,0.875569,0.124431,a_noamd
A0056.jpg,0.091422,0.908578,b_amd
A0057.jpg,0.104274,0.895726,b_amd
A0058.jpg,0.242389,0.757611,b_amd
A0059.jpg,0.134500,0.865500,b_amd
A0060.jpg,0.252191,0.747809,b_amd
A0061.jpg,0.173412,0.826588,b_amd
A0062.jpg,0.093458,0.906542,b_amd
A0063.jpg,0.179404,0.820596,b_amd
A0064.jpg,0.367006,0.632993,b_amd
A0065.jpg,0.166618,0.833382,b_amd
A0066.jpg,0.087289,0.912711,b_amd
A0067.jpg,0.072299,0.927701,b_amd
A0068.jpg,0.065030,0.934970,b_amd
A0069.jpg,0.164826,0.835174,b_amd
A0070.jpg,0.269214,0.730786,b_amd
A0071.jpg,0.081977,0.918023,b_amd
A0072.jpg,0.075892,0.924108,b_amd
A0073.jpg,0.748333,0.251667,a_noamd
A0074.jpg,0.278843,0.721157,b_amd
A0075.jpg,0.081688,0.918312,b_amd
A0076.jpg,0.156914,0.843087,b_amd
A0077.jpg,0.124415,0.875585,b_amd
A0078.jpg,0.491112,0.508888,b_amd
A0079.jpg,0.925958,0.074042,a_noamd
A0080.jpg,0.214609,0.785391,b_amd
A0081.jpg,0.139526,0.860474,b_amd
A0082.jpg,0.669489,0.330511,a_noamd
A0083.jpg,0.237155,0.762845,b_amd
A0084.jpg,0.239704,0.760296,b_amd
A0085.jpg,0.240976,0.759024,b_amd
A0086.jpg,0.181469,0.818532,b_amd
A0087.jpg,0.098616,0.901384,b_amd
A0088.jpg,0.171605,0.828395,b_amd
A0089.jpg,0.230122,0.769878,b_amd
T0003.jpg,0.182580,0.817420,b_amd
T0004.jpg,0.070896,0.929104,b_amd
T0010.jpg,0.243352,0.756648,b_amd
T0015.jpg,0.091688,0.908312,b_amd
T0021.jpg,0.303350,0.696650,b_amd
T0024.jpg,0.357491,0.642509,b_amd
T0026.jpg,0.187612,0.812388,b_amd
T0030.jpg,0.142145,0.857855,b_amd
T0038.jpg,0.174517,0.825483,b_amd
T0043.jpg,0.796331,0.203669,a_noamd
T0045.jpg,0.158910,0.841090,b_amd
T0048.jpg,0.169073,0.830927,b_amd
T0051.jpg,0.124976,0.875024,b_amd
T0052.jpg,0.124865,0.875135,b_amd
T0053.jpg,0.407603,0.592398,b_amd
T0056.jpg,0.343900,0.656100,b_amd
T0057.jpg,0.134159,0.865841,b_amd
T0059.jpg,0.708582,0.291418,a_noamd
T0071.jpg,0.295389,0.704611,b_amd
T0072.jpg,0.121615,0.878385,b_amd
T0073.jpg,0.844799,0.155201,a_noamd
T0083.jpg,0.144260,0.855740,b_amd
T0086.jpg,0.730158,0.269842,a_noamd
T0089.jpg,0.120189,0.879811,b_amd
T0105.jpg,0.117303,0.882697,b_amd
T0107.jpg,0.238642,0.761358,b_amd
T0112.jpg,0.427283,0.572717,b_amd
T0118.jpg,0.186692,0.813308,b_amd
T0120.jpg,0.674193,0.325807,a_noamd
T0127.jpg,0.188707,0.811293,b_amd
T0129.jpg,0.144085,0.855915,b_amd
T0134.jpg,0.879153,0.120847,a_noamd
T0147.jpg,0.119895,0.880105,b_amd
T0148.jpg,0.061038,0.938962,b_amd
T0150.jpg,0.648996,0.351004,a_noamd
T0152.jpg,0.172896,0.827104,b_amd
T0154.jpg,0.073040,0.926960,b_amd
T0159.jpg,0.536527,0.463473,a_noamd
T0164.jpg,0.151038,0.848962,b_amd
T0165.jpg,0.140390,0.859610,b_amd
T0166.jpg,0.114998,0.885002,b_amd
T0170.jpg,0.090582,0.909418,b_amd
T0172.jpg,0.176346,0.823654,b_amd
T0176.jpg,0.222272,0.777729,b_amd
T0183.jpg,0.169442,0.830558,b_amd
T0188.jpg,0.180577,0.819423,b_amd
T0189.jpg,0.155351,0.844649,b_amd
T0190.jpg,0.127101,0.872899,b_amd
T0193.jpg,0.169715,0.830285,b_amd
T0198.jpg,0.841104,0.158896,a_noamd
T0201.jpg,0.135841,0.864159,b_amd
T0209.jpg,0.172808,0.827192,b_amd
T0219.jpg,0.148717,0.851283,b_amd
T0226.jpg,0.338139,0.661861,b_amd
T0227.jpg,0.126792,0.873208,b_amd
T0237.jpg,0.213303,0.786697,b_amd
T0244.jpg,0.155269,0.844731,b_amd
T0245.jpg,0.368327,0.631673,b_amd
T0247.jpg,0.156013,0.843987,b_amd
T0252.jpg,0.125277,0.874723,b_amd
T0254.jpg,0.071110,0.928890,b_amd
T0255.jpg,0.175020,0.824980,b_amd
T0258.jpg,0.132496,0.867504,b_amd
T0261.jpg,0.057543,0.942457,b_amd
T0286.jpg,0.201812,0.798188,b_amd
T0291.jpg,0.272534,0.727466,b_amd
T0298.jpg,0.110624,0.889376,b_amd
T0301.jpg,0.093031,0.906969,b_amd
T0307.jpg,0.916640,0.083360,a_noamd
T0323.jpg,0.225440,0.774560,b_amd
T0325.jpg,0.203336,0.796664,b_amd
T0326.jpg,0.085276,0.914724,b_amd
T0329.jpg,0.342706,0.657294,b_amd
T0348.jpg,0.088784,0.911216,b_amd
T0351.jpg,0.655465,0.344535,a_noamd
T0361.jpg,0.110894,0.889106,b_amd
T0364.jpg,0.849719,0.150281,a_noamd
T0366.jpg,0.712398,0.287602,a_noamd
T0368.jpg,0.276164,0.723836,b_amd
T0372.jpg,0.152582,0.847418,b_amd
T0377.jpg,0.279467,0.720533,b_amd
T0378.jpg,0.275877,0.724123,b_amd
T0381.jpg,0.073939,0.926060,b_amd
T0382.jpg,0.883578,0.116422,a_noamd
T0386.jpg,0.121741,0.878259,b_amd
T0390.jpg,0.200957,0.799043,b_amd
T0392.jpg,0.123567,0.876433,b_amd
T0393.jpg,0.235806,0.764194,b_amd
T0394.jpg,0.051597,0.948403,b_amd
V0009.jpg,0.139387,0.860613,b_amd
V0013.jpg,0.196959,0.803041,b_amd
V0022.jpg,0.240762,0.759238,b_amd
V0030.jpg,0.112852,0.887148,b_amd
V0033.jpg,0.348437,0.651563,b_amd
V0034.jpg,0.852106,0.147894,a_noamd
V0043.jpg,0.643107,0.356893,a_noamd
V0048.jpg,0.116923,0.883077,b_amd
V0050.jpg,0.178179,0.821820,b_amd
V0051.jpg,0.096477,0.903523,b_amd
V0061.jpg,0.301769,0.698231,b_amd
V0063.jpg,0.252502,0.747498,b_amd
V0078.jpg,0.295773,0.704227,b_amd
V0080.jpg,0.400864,0.599136,b_amd
V0083.jpg,0.157160,0.842840,b_amd
V0085.jpg,0.065132,0.934868,b_amd
V0087.jpg,0.113403,0.886598,b_amd
V0089.jpg,0.546939,0.453061,a_noamd
V0091.jpg,0.095220,0.904780,b_amd
V0093.jpg,0.093825,0.906175,b_amd
V0099.jpg,0.170788,0.829212,b_amd
V0103.jpg,0.162079,0.837921,b_amd
V0105.jpg,0.101457,0.898543,b_amd
V0106.jpg,0.269820,0.730180,b_amd
V0108.jpg,0.523256,0.476744,a_noamd
V0111.jpg,0.121725,0.878275,b_amd
V0115.jpg,0.077722,0.922278,b_amd
V0117.jpg,0.242749,0.757251,b_amd
V0119.jpg,0.150353,0.849647,b_amd
V0125.jpg,0.200588,0.799412,b_amd
V0129.jpg,0.115489,0.884511,b_amd
V0133.jpg,0.617055,0.382945,a_noamd
V0135.jpg,0.146994,0.853006,b_amd
V0141.jpg,0.159783,0.840217,b_amd
V0146.jpg,0.840367,0.159633,a_noamd
V0147.jpg,0.160599,0.839401,b_amd
V0151.jpg,0.387863,0.612137,b_amd
V0152.jpg,0.170784,0.829216,b_amd
V0158.jpg,0.188360,0.811640,b_amd
V0159.jpg,0.133681,0.866319,b_amd
V0161.jpg,0.169383,0.830617,b_amd
V0170.jpg,0.081778,0.918222,b_amd
V0172.jpg,0.074683,0.925317,b_amd
V0173.jpg,0.105526,0.894474,b_amd
V0180.jpg,0.166070,0.833930,b_amd
V0182.jpg,0.164108,0.835892,b_amd
V0187.jpg,0.088637,0.911363,b_amd
V0188.jpg,0.478670,0.521330,b_amd
V0190.jpg,0.121407,0.878593,b_amd
V0196.jpg,0.120688,0.879313,b_amd
V0218.jpg,0.282657,0.717343,b_amd
V0227.jpg,0.109325,0.890675,b_amd
V0233.jpg,0.773031,0.226969,a_noamd
V0237.jpg,0.226635,0.773365,b_amd
V0245.jpg,0.132236,0.867764,b_amd
V0248.jpg,0.104099,0.895901,b_amd
V0251.jpg,0.094755,0.905245,b_amd
V0258.jpg,0.869029,0.130971,a_noamd
V0264.jpg,0.242085,0.757915,b_amd
V0267.jpg,0.164935,0.835065,b_amd
V0269.jpg,0.137106,0.862894,b_amd
V0281.jpg,0.428291,0.571709,b_amd
V0282.jpg,0.766069,0.233931,a_noamd
V0284.jpg,0.060728,0.939272,b_amd
V0297.jpg,0.094772,0.905228,b_amd
V0319.jpg,0.076658,0.923342,b_amd
V0323.jpg,0.160691,0.839309,b_amd
