image_path,predicted_class,confidence,prob_a_noamd,prob_b_amd
../../../data/data_ADAM/test/a_noamd/N0293.jpg,b_amd,0.514,0.486,0.514
../../../data/data_ADAM/test/a_noamd/N0294.jpg,a_noamd,0.7246,0.7246,0.2754
../../../data/data_ADAM/test/a_noamd/N0295.jpg,a_noamd,0.72,0.72,0.2798
../../../data/data_ADAM/test/a_noamd/N0296.jpg,a_noamd,0.7734,0.7734,0.2266
../../../data/data_ADAM/test/a_noamd/N0297.jpg,a_noamd,0.756,0.756,0.2444
../../../data/data_ADAM/test/a_noamd/N0298.jpg,a_noamd,0.665,0.665,0.335
../../../data/data_ADAM/test/a_noamd/N0299.jpg,a_noamd,0.6685,0.6685,0.3318
../../../data/data_ADAM/test/a_noamd/N0300.jpg,a_noamd,0.6895,0.6895,0.3103
../../../data/data_ADAM/test/a_noamd/N0301.jpg,a_noamd,0.7437,0.7437,0.2563
../../../data/data_ADAM/test/a_noamd/N0302.jpg,a_noamd,0.7363,0.7363,0.2634
../../../data/data_ADAM/test/a_noamd/N0303.jpg,a_noamd,0.635,0.635,0.3655
../../../data/data_ADAM/test/a_noamd/N0304.jpg,b_amd,0.8296,0.1703,0.8296
../../../data/data_ADAM/test/a_noamd/N0305.jpg,a_noamd,0.8027,0.8027,0.1971
../../../data/data_ADAM/test/a_noamd/N0306.jpg,a_noamd,0.7075,0.7075,0.2927
../../../data/data_ADAM/test/a_noamd/N0307.jpg,a_noamd,0.7637,0.7637,0.2366
../../../data/data_ADAM/test/a_noamd/N0308.jpg,a_noamd,0.733,0.733,0.2673
../../../data/data_ADAM/test/a_noamd/N0309.jpg,a_noamd,0.7407,0.7407,0.2593
../../../data/data_ADAM/test/a_noamd/N0310.jpg,a_noamd,0.7983,0.7983,0.2018
../../../data/data_ADAM/test/a_noamd/N0311.jpg,a_noamd,0.7544,0.7544,0.2457
../../../data/data_ADAM/test/a_noamd/T0001.jpg,a_noamd,0.7417,0.7417,0.2583
../../../data/data_ADAM/test/a_noamd/T0002.jpg,a_noamd,0.7373,0.7373,0.2627
../../../data/data_ADAM/test/a_noamd/T0005.jpg,a_noamd,0.7397,0.7397,0.2603
../../../data/data_ADAM/test/a_noamd/T0006.jpg,a_noamd,0.7,0.7,0.2998
../../../data/data_ADAM/test/a_noamd/T0007.jpg,a_noamd,0.672,0.672,0.3281
../../../data/data_ADAM/test/a_noamd/T0008.jpg,a_noamd,0.6357,0.6357,0.364
../../../data/data_ADAM/test/a_noamd/T0009.jpg,a_noamd,0.7837,0.7837,0.2161
../../../data/data_ADAM/test/a_noamd/T0011.jpg,a_noamd,0.7446,0.7446,0.2554
../../../data/data_ADAM/test/a_noamd/T0012.jpg,a_noamd,0.637,0.637,0.3628
../../../data/data_ADAM/test/a_noamd/T0013.jpg,a_noamd,0.7393,0.7393,0.2605
../../../data/data_ADAM/test/a_noamd/T0014.jpg,b_amd,0.953,0.04672,0.953
../../../data/data_ADAM/test/a_noamd/T0016.jpg,a_noamd,0.803,0.803,0.1967
../../../data/data_ADAM/test/a_noamd/T0017.jpg,a_noamd,0.824,0.824,0.1759
../../../data/data_ADAM/test/a_noamd/T0018.jpg,a_noamd,0.63,0.63,0.3704
../../../data/data_ADAM/test/a_noamd/T0019.jpg,a_noamd,0.692,0.692,0.3079
../../../data/data_ADAM/test/a_noamd/T0020.jpg,a_noamd,0.7437,0.7437,0.2563
../../../data/data_ADAM/test/a_noamd/T0022.jpg,a_noamd,0.726,0.726,0.2742
../../../data/data_ADAM/test/a_noamd/T0023.jpg,b_amd,0.791,0.2092,0.791
../../../data/data_ADAM/test/a_noamd/T0025.jpg,b_amd,0.9165,0.08344,0.9165
../../../data/data_ADAM/test/a_noamd/T0027.jpg,b_amd,0.8203,0.1794,0.8203
../../../data/data_ADAM/test/a_noamd/T0028.jpg,a_noamd,0.7637,0.7637,0.2363
../../../data/data_ADAM/test/a_noamd/T0029.jpg,a_noamd,0.7334,0.7334,0.2664
../../../data/data_ADAM/test/a_noamd/T0031.jpg,a_noamd,0.7583,0.7583,0.242
../../../data/data_ADAM/test/a_noamd/T0032.jpg,a_noamd,0.7397,0.7397,0.2603
../../../data/data_ADAM/test/a_noamd/T0033.jpg,a_noamd,0.549,0.549,0.4514
../../../data/data_ADAM/test/a_noamd/T0034.jpg,a_noamd,0.7524,0.7524,0.2474
../../../data/data_ADAM/test/a_noamd/T0035.jpg,a_noamd,0.626,0.626,0.374
../../../data/data_ADAM/test/a_noamd/T0036.jpg,a_noamd,0.641,0.641,0.3586
../../../data/data_ADAM/test/a_noamd/T0037.jpg,a_noamd,0.7524,0.7524,0.2477
../../../data/data_ADAM/test/a_noamd/T0039.jpg,a_noamd,0.743,0.743,0.2568
../../../data/data_ADAM/test/a_noamd/T0040.jpg,a_noamd,0.6777,0.6777,0.3225
../../../data/data_ADAM/test/a_noamd/T0041.jpg,a_noamd,0.7183,0.7183,0.2815
../../../data/data_ADAM/test/a_noamd/T0042.jpg,a_noamd,0.73,0.73,0.2698
../../../data/data_ADAM/test/a_noamd/T0044.jpg,a_noamd,0.524,0.524,0.4763
../../../data/data_ADAM/test/a_noamd/T0046.jpg,a_noamd,0.6543,0.6543,0.3457
../../../data/data_ADAM/test/a_noamd/T0047.jpg,a_noamd,0.766,0.766,0.234
../../../data/data_ADAM/test/a_noamd/T0049.jpg,b_amd,0.5796,0.4204,0.5796
../../../data/data_ADAM/test/a_noamd/T0050.jpg,a_noamd,0.6562,0.6562,0.3438
../../../data/data_ADAM/test/a_noamd/T0054.jpg,a_noamd,0.731,0.731,0.2688
../../../data/data_ADAM/test/a_noamd/T0055.jpg,a_noamd,0.746,0.746,0.2537
../../../data/data_ADAM/test/a_noamd/T0058.jpg,b_amd,0.796,0.204,0.796
../../../data/data_ADAM/test/a_noamd/T0060.jpg,a_noamd,0.6,0.6,0.4
../../../data/data_ADAM/test/a_noamd/T0061.jpg,a_noamd,0.7515,0.7515,0.2483
../../../data/data_ADAM/test/a_noamd/T0062.jpg,a_noamd,0.518,0.518,0.4822
../../../data/data_ADAM/test/a_noamd/T0063.jpg,a_noamd,0.6885,0.6885,0.3115
../../../data/data_ADAM/test/a_noamd/T0064.jpg,b_amd,0.619,0.3809,0.619
../../../data/data_ADAM/test/a_noamd/T0065.jpg,a_noamd,0.644,0.644,0.356
../../../data/data_ADAM/test/a_noamd/T0066.jpg,a_noamd,0.691,0.691,0.3088
../../../data/data_ADAM/test/a_noamd/T0067.jpg,a_noamd,0.7188,0.7188,0.2812
../../../data/data_ADAM/test/a_noamd/T0068.jpg,a_noamd,0.7373,0.7373,0.2625
../../../data/data_ADAM/test/a_noamd/T0069.jpg,a_noamd,0.7056,0.7056,0.2944
../../../data/data_ADAM/test/a_noamd/T0070.jpg,a_noamd,0.734,0.734,0.2664
../../../data/data_ADAM/test/a_noamd/T0074.jpg,a_noamd,0.7637,0.7637,0.2362
../../../data/data_ADAM/test/a_noamd/T0075.jpg,a_noamd,0.672,0.672,0.3281
../../../data/data_ADAM/test/a_noamd/T0076.jpg,a_noamd,0.7603,0.7603,0.24
../../../data/data_ADAM/test/a_noamd/T0077.jpg,a_noamd,0.6924,0.6924,0.3074
../../../data/data_ADAM/test/a_noamd/T0078.jpg,a_noamd,0.6133,0.6133,0.3867
../../../data/data_ADAM/test/a_noamd/T0079.jpg,b_amd,0.7275,0.2727,0.7275
../../../data/data_ADAM/test/a_noamd/T0080.jpg,a_noamd,0.7505,0.7505,0.2494
../../../data/data_ADAM/test/a_noamd/T0081.jpg,a_noamd,0.685,0.685,0.3152
../../../data/data_ADAM/test/a_noamd/T0082.jpg,b_amd,0.7607,0.2394,0.7607
../../../data/data_ADAM/test/a_noamd/T0084.jpg,a_noamd,0.6836,0.6836,0.3164
../../../data/data_ADAM/test/a_noamd/T0085.jpg,a_noamd,0.7295,0.7295,0.2703
../../../data/data_ADAM/test/a_noamd/T0087.jpg,b_amd,0.95,0.0497,0.95
../../../data/data_ADAM/test/a_noamd/T0088.jpg,a_noamd,0.7427,0.7427,0.2573
../../../data/data_ADAM/test/a_noamd/T0090.jpg,a_noamd,0.7554,0.7554,0.2445
../../../data/data_ADAM/test/a_noamd/T0091.jpg,b_amd,0.518,0.482,0.518
../../../data/data_ADAM/test/a_noamd/T0092.jpg,a_noamd,0.709,0.709,0.291
../../../data/data_ADAM/test/a_noamd/T0093.jpg,a_noamd,0.745,0.745,0.2551
../../../data/data_ADAM/test/a_noamd/T0094.jpg,a_noamd,0.701,0.701,0.2988
../../../data/data_ADAM/test/a_noamd/T0095.jpg,a_noamd,0.642,0.642,0.358
../../../data/data_ADAM/test/a_noamd/T0096.jpg,a_noamd,0.6855,0.6855,0.3145
../../../data/data_ADAM/test/a_noamd/T0097.jpg,a_noamd,0.7354,0.7354,0.2644
../../../data/data_ADAM/test/a_noamd/T0098.jpg,a_noamd,0.7236,0.7236,0.2764
../../../data/data_ADAM/test/a_noamd/T0099.jpg,a_noamd,0.7534,0.7534,0.2466
../../../data/data_ADAM/test/a_noamd/T0100.jpg,a_noamd,0.658,0.658,0.3418
../../../data/data_ADAM/test/a_noamd/T0101.jpg,a_noamd,0.5938,0.5938,0.4065
../../../data/data_ADAM/test/a_noamd/T0102.jpg,b_amd,0.809,0.1907,0.809
../../../data/data_ADAM/test/a_noamd/T0103.jpg,a_noamd,0.682,0.682,0.3176
../../../data/data_ADAM/test/a_noamd/T0104.jpg,a_noamd,0.743,0.743,0.2568
../../../data/data_ADAM/test/a_noamd/T0106.jpg,a_noamd,0.6406,0.6406,0.3594
../../../data/data_ADAM/test/a_noamd/T0108.jpg,a_noamd,0.628,0.628,0.372
../../../data/data_ADAM/test/a_noamd/T0109.jpg,a_noamd,0.727,0.727,0.273
../../../data/data_ADAM/test/a_noamd/T0110.jpg,a_noamd,0.752,0.752,0.2482
../../../data/data_ADAM/test/a_noamd/T0111.jpg,a_noamd,0.7354,0.7354,0.2646
../../../data/data_ADAM/test/a_noamd/T0113.jpg,b_amd,0.594,0.406,0.594
../../../data/data_ADAM/test/a_noamd/T0114.jpg,a_noamd,0.5767,0.5767,0.4233
../../../data/data_ADAM/test/a_noamd/T0115.jpg,a_noamd,0.7007,0.7007,0.2993
../../../data/data_ADAM/test/a_noamd/T0116.jpg,a_noamd,0.756,0.756,0.2441
../../../data/data_ADAM/test/a_noamd/T0117.jpg,a_noamd,0.7144,0.7144,0.2856
../../../data/data_ADAM/test/a_noamd/T0119.jpg,a_noamd,0.614,0.614,0.386
../../../data/data_ADAM/test/a_noamd/T0121.jpg,a_noamd,0.7466,0.7466,0.2534
../../../data/data_ADAM/test/a_noamd/T0122.jpg,a_noamd,0.5684,0.5684,0.4316
../../../data/data_ADAM/test/a_noamd/T0123.jpg,a_noamd,0.6157,0.6157,0.3845
../../../data/data_ADAM/test/a_noamd/T0124.jpg,a_noamd,0.6367,0.6367,0.3635
../../../data/data_ADAM/test/a_noamd/T0125.jpg,a_noamd,0.623,0.623,0.3772
../../../data/data_ADAM/test/a_noamd/T0126.jpg,a_noamd,0.686,0.686,0.3137
../../../data/data_ADAM/test/a_noamd/T0128.jpg,a_noamd,0.768,0.768,0.2318
../../../data/data_ADAM/test/a_noamd/T0130.jpg,a_noamd,0.653,0.653,0.3472
../../../data/data_ADAM/test/a_noamd/T0131.jpg,b_amd,0.666,0.3337,0.666
../../../data/data_ADAM/test/a_noamd/T0132.jpg,a_noamd,0.7354,0.7354,0.2646
../../../data/data_ADAM/test/a_noamd/T0133.jpg,a_noamd,0.7275,0.7275,0.2725
../../../data/data_ADAM/test/a_noamd/T0135.jpg,a_noamd,0.613,0.613,0.3872
../../../data/data_ADAM/test/a_noamd/T0136.jpg,a_noamd,0.7627,0.7627,0.2374
../../../data/data_ADAM/test/a_noamd/T0137.jpg,a_noamd,0.7837,0.7837,0.2166
../../../data/data_ADAM/test/a_noamd/T0138.jpg,a_noamd,0.7554,0.7554,0.2446
../../../data/data_ADAM/test/a_noamd/T0139.jpg,a_noamd,0.736,0.736,0.2644
../../../data/data_ADAM/test/a_noamd/T0140.jpg,a_noamd,0.7383,0.7383,0.2617
../../../data/data_ADAM/test/a_noamd/T0141.jpg,a_noamd,0.6143,0.6143,0.386
../../../data/data_ADAM/test/a_noamd/T0142.jpg,a_noamd,0.6094,0.6094,0.3906
../../../data/data_ADAM/test/a_noamd/T0143.jpg,a_noamd,0.77,0.77,0.2301
../../../data/data_ADAM/test/a_noamd/T0144.jpg,b_amd,0.884,0.1161,0.884
../../../data/data_ADAM/test/a_noamd/T0145.jpg,a_noamd,0.5435,0.5435,0.4565
../../../data/data_ADAM/test/a_noamd/T0146.jpg,a_noamd,0.615,0.615,0.3848
../../../data/data_ADAM/test/a_noamd/T0149.jpg,a_noamd,0.7207,0.7207,0.2795
../../../data/data_ADAM/test/a_noamd/T0151.jpg,a_noamd,0.582,0.582,0.418
../../../data/data_ADAM/test/a_noamd/T0153.jpg,a_noamd,0.753,0.753,0.2473
../../../data/data_ADAM/test/a_noamd/T0155.jpg,a_noamd,0.7383,0.7383,0.2617
../../../data/data_ADAM/test/a_noamd/T0156.jpg,a_noamd,0.733,0.733,0.2668
../../../data/data_ADAM/test/a_noamd/T0157.jpg,a_noamd,0.737,0.737,0.2632
../../../data/data_ADAM/test/a_noamd/T0158.jpg,a_noamd,0.667,0.667,0.3328
../../../data/data_ADAM/test/a_noamd/T0160.jpg,a_noamd,0.763,0.763,0.2368
../../../data/data_ADAM/test/a_noamd/T0161.jpg,a_noamd,0.7437,0.7437,0.2566
../../../data/data_ADAM/test/a_noamd/T0162.jpg,b_amd,0.877,0.123,0.877
../../../data/data_ADAM/test/a_noamd/T0163.jpg,b_amd,0.9536,0.04648,0.9536
../../../data/data_ADAM/test/a_noamd/T0167.jpg,a_noamd,0.7017,0.7017,0.2983
../../../data/data_ADAM/test/a_noamd/T0168.jpg,a_noamd,0.565,0.565,0.435
../../../data/data_ADAM/test/a_noamd/T0169.jpg,b_amd,0.5454,0.4548,0.5454
../../../data/data_ADAM/test/a_noamd/T0171.jpg,a_noamd,0.6626,0.6626,0.3376
../../../data/data_ADAM/test/a_noamd/T0173.jpg,b_amd,0.769,0.231,0.769
../../../data/data_ADAM/test/a_noamd/T0174.jpg,a_noamd,0.7505,0.7505,0.2493
../../../data/data_ADAM/test/a_noamd/T0175.jpg,a_noamd,0.8203,0.8203,0.1796
../../../data/data_ADAM/test/a_noamd/T0177.jpg,b_amd,0.6475,0.3525,0.6475
../../../data/data_ADAM/test/a_noamd/T0178.jpg,a_noamd,0.7295,0.7295,0.2708
../../../data/data_ADAM/test/a_noamd/T0179.jpg,a_noamd,0.6562,0.6562,0.3435
../../../data/data_ADAM/test/a_noamd/T0180.jpg,a_noamd,0.784,0.784,0.2158
../../../data/data_ADAM/test/a_noamd/T0181.jpg,a_noamd,0.672,0.672,0.3281
../../../data/data_ADAM/test/a_noamd/T0182.jpg,a_noamd,0.754,0.754,0.2458
../../../data/data_ADAM/test/a_noamd/T0184.jpg,a_noamd,0.659,0.659,0.3406
../../../data/data_ADAM/test/a_noamd/T0185.jpg,a_noamd,0.7676,0.7676,0.2324
../../../data/data_ADAM/test/a_noamd/T0186.jpg,a_noamd,0.641,0.641,0.3586
../../../data/data_ADAM/test/a_noamd/T0187.jpg,a_noamd,0.555,0.555,0.4446
../../../data/data_ADAM/test/a_noamd/T0191.jpg,b_amd,0.9224,0.0776,0.9224
../../../data/data_ADAM/test/a_noamd/T0192.jpg,b_amd,0.605,0.395,0.605
../../../data/data_ADAM/test/a_noamd/T0194.jpg,a_noamd,0.7764,0.7764,0.2235
../../../data/data_ADAM/test/a_noamd/T0195.jpg,a_noamd,0.7437,0.7437,0.2563
../../../data/data_ADAM/test/a_noamd/T0196.jpg,b_amd,0.6543,0.3457,0.6543
../../../data/data_ADAM/test/a_noamd/T0197.jpg,b_amd,0.729,0.2708,0.729
../../../data/data_ADAM/test/a_noamd/T0199.jpg,b_amd,0.5205,0.4792,0.5205
../../../data/data_ADAM/test/a_noamd/T0200.jpg,a_noamd,0.654,0.654,0.346
../../../data/data_ADAM/test/a_noamd/T0202.jpg,a_noamd,0.7124,0.7124,0.2878
../../../data/data_ADAM/test/a_noamd/T0203.jpg,a_noamd,0.7646,0.7646,0.2354
../../../data/data_ADAM/test/a_noamd/T0204.jpg,a_noamd,0.5703,0.5703,0.43
../../../data/data_ADAM/test/a_noamd/T0205.jpg,a_noamd,0.7573,0.7573,0.2426
../../../data/data_ADAM/test/a_noamd/T0206.jpg,a_noamd,0.6685,0.6685,0.3315
../../../data/data_ADAM/test/a_noamd/T0207.jpg,a_noamd,0.5103,0.5103,0.4897
../../../data/data_ADAM/test/a_noamd/T0208.jpg,a_noamd,0.657,0.657,0.3428
../../../data/data_ADAM/test/a_noamd/T0210.jpg,b_amd,0.7026,0.2974,0.7026
../../../data/data_ADAM/test/a_noamd/T0211.jpg,a_noamd,0.747,0.747,0.2527
../../../data/data_ADAM/test/a_noamd/T0212.jpg,a_noamd,0.747,0.747,0.253
../../../data/data_ADAM/test/a_noamd/T0213.jpg,a_noamd,0.751,0.751,0.2488
../../../data/data_ADAM/test/a_noamd/T0214.jpg,a_noamd,0.7393,0.7393,0.2607
../../../data/data_ADAM/test/a_noamd/T0215.jpg,a_noamd,0.593,0.593,0.407
../../../data/data_ADAM/test/a_noamd/T0216.jpg,a_noamd,0.7188,0.7188,0.2812
../../../data/data_ADAM/test/a_noamd/T0217.jpg,a_noamd,0.6133,0.6133,0.3867
../../../data/data_ADAM/test/a_noamd/T0218.jpg,a_noamd,0.726,0.726,0.2742
../../../data/data_ADAM/test/a_noamd/T0220.jpg,a_noamd,0.734,0.734,0.266
../../../data/data_ADAM/test/a_noamd/T0221.jpg,a_noamd,0.72,0.72,0.28
../../../data/data_ADAM/test/a_noamd/T0222.jpg,a_noamd,0.7266,0.7266,0.2734
../../../data/data_ADAM/test/a_noamd/T0223.jpg,a_noamd,0.541,0.541,0.459
../../../data/data_ADAM/test/a_noamd/T0224.jpg,a_noamd,0.737,0.737,0.2632
../../../data/data_ADAM/test/a_noamd/T0225.jpg,a_noamd,0.645,0.645,0.355
../../../data/data_ADAM/test/a_noamd/T0228.jpg,a_noamd,0.6567,0.6567,0.343
../../../data/data_ADAM/test/a_noamd/T0229.jpg,a_noamd,0.7046,0.7046,0.2954
../../../data/data_ADAM/test/a_noamd/T0230.jpg,a_noamd,0.677,0.677,0.323
../../../data/data_ADAM/test/a_noamd/T0231.jpg,b_amd,0.6904,0.3096,0.6904
../../../data/data_ADAM/test/a_noamd/T0232.jpg,a_noamd,0.6904,0.6904,0.3096
../../../data/data_ADAM/test/a_noamd/T0233.jpg,a_noamd,0.693,0.693,0.3071
../../../data/data_ADAM/test/a_noamd/T0234.jpg,a_noamd,0.7056,0.7056,0.2944
../../../data/data_ADAM/test/a_noamd/T0235.jpg,a_noamd,0.5527,0.5527,0.4473
../../../data/data_ADAM/test/a_noamd/T0236.jpg,a_noamd,0.7285,0.7285,0.2717
../../../data/data_ADAM/test/a_noamd/T0238.jpg,a_noamd,0.707,0.707,0.293
../../../data/data_ADAM/test/a_noamd/T0239.jpg,b_amd,0.666,0.334,0.666
../../../data/data_ADAM/test/a_noamd/T0240.jpg,b_amd,0.696,0.3042,0.696
../../../data/data_ADAM/test/a_noamd/T0241.jpg,a_noamd,0.678,0.678,0.3218
../../../data/data_ADAM/test/a_noamd/T0242.jpg,a_noamd,0.666,0.666,0.3337
../../../data/data_ADAM/test/a_noamd/T0243.jpg,a_noamd,0.7456,0.7456,0.2546
../../../data/data_ADAM/test/a_noamd/T0246.jpg,a_noamd,0.7676,0.7676,0.2325
../../../data/data_ADAM/test/a_noamd/T0248.jpg,a_noamd,0.5264,0.5264,0.4739
../../../data/data_ADAM/test/a_noamd/T0249.jpg,a_noamd,0.692,0.692,0.3083
../../../data/data_ADAM/test/a_noamd/T0250.jpg,a_noamd,0.755,0.755,0.2452
../../../data/data_ADAM/test/a_noamd/T0251.jpg,b_amd,0.886,0.1136,0.886
../../../data/data_ADAM/test/a_noamd/T0253.jpg,b_amd,0.8027,0.197,0.8027
../../../data/data_ADAM/test/a_noamd/T0256.jpg,a_noamd,0.743,0.743,0.257
../../../data/data_ADAM/test/a_noamd/T0257.jpg,a_noamd,0.6895,0.6895,0.3103
../../../data/data_ADAM/test/a_noamd/T0259.jpg,a_noamd,0.75,0.75,0.2498
../../../data/data_ADAM/test/a_noamd/T0260.jpg,a_noamd,0.731,0.731,0.2688
../../../data/data_ADAM/test/a_noamd/T0262.jpg,b_amd,0.8687,0.1313,0.8687
../../../data/data_ADAM/test/a_noamd/T0263.jpg,a_noamd,0.6797,0.6797,0.32
../../../data/data_ADAM/test/a_noamd/T0264.jpg,a_noamd,0.5063,0.5063,0.4934
../../../data/data_ADAM/test/a_noamd/T0265.jpg,b_amd,0.706,0.294,0.706
../../../data/data_ADAM/test/a_noamd/T0266.jpg,a_noamd,0.758,0.758,0.2423
../../../data/data_ADAM/test/a_noamd/T0267.jpg,a_noamd,0.6606,0.6606,0.3394
../../../data/data_ADAM/test/a_noamd/T0268.jpg,a_noamd,0.517,0.517,0.483
../../../data/data_ADAM/test/a_noamd/T0269.jpg,a_noamd,0.738,0.738,0.2622
../../../data/data_ADAM/test/a_noamd/T0270.jpg,a_noamd,0.711,0.711,0.289
../../../data/data_ADAM/test/a_noamd/T0271.jpg,a_noamd,0.744,0.744,0.2559
../../../data/data_ADAM/test/a_noamd/T0272.jpg,a_noamd,0.736,0.736,0.2642
../../../data/data_ADAM/test/a_noamd/T0273.jpg,a_noamd,0.7495,0.7495,0.2505
../../../data/data_ADAM/test/a_noamd/T0274.jpg,a_noamd,0.7554,0.7554,0.2449
../../../data/data_ADAM/test/a_noamd/T0275.jpg,a_noamd,0.7056,0.7056,0.2944
../../../data/data_ADAM/test/a_noamd/T0276.jpg,a_noamd,0.682,0.682,0.318
../../../data/data_ADAM/test/a_noamd/T0277.jpg,a_noamd,0.7417,0.7417,0.2583
../../../data/data_ADAM/test/a_noamd/T0278.jpg,a_noamd,0.6704,0.6704,0.3296
../../../data/data_ADAM/test/a_noamd/T0279.jpg,a_noamd,0.575,0.575,0.425
../../../data/data_ADAM/test/a_noamd/T0280.jpg,a_noamd,0.6846,0.6846,0.3157
../../../data/data_ADAM/test/a_noamd/T0281.jpg,b_amd,0.6475,0.3525,0.6475
../../../data/data_ADAM/test/a_noamd/T0282.jpg,a_noamd,0.629,0.629,0.3708
../../../data/data_ADAM/test/a_noamd/T0283.jpg,b_amd,0.5747,0.4253,0.5747
../../../data/data_ADAM/test/a_noamd/T0284.jpg,b_amd,0.9697,0.03018,0.9697
../../../data/data_ADAM/test/a_noamd/T0285.jpg,a_noamd,0.723,0.723,0.2769
../../../data/data_ADAM/test/a_noamd/T0287.jpg,a_noamd,0.765,0.765,0.2346
../../../data/data_ADAM/test/a_noamd/T0288.jpg,a_noamd,0.7075,0.7075,0.2927
../../../data/data_ADAM/test/a_noamd/T0289.jpg,a_noamd,0.7466,0.7466,0.2534
../../../data/data_ADAM/test/a_noamd/T0290.jpg,a_noamd,0.7607,0.7607,0.2393
../../../data/data_ADAM/test/a_noamd/T0292.jpg,a_noamd,0.6978,0.6978,0.3025
../../../data/data_ADAM/test/a_noamd/T0293.jpg,a_noamd,0.678,0.678,0.3218
../../../data/data_ADAM/test/a_noamd/T0294.jpg,a_noamd,0.692,0.692,0.308
../../../data/data_ADAM/test/a_noamd/T0295.jpg,a_noamd,0.752,0.752,0.2482
../../../data/data_ADAM/test/a_noamd/T0296.jpg,a_noamd,0.6104,0.6104,0.3896
../../../data/data_ADAM/test/a_noamd/T0297.jpg,a_noamd,0.631,0.631,0.3691
../../../data/data_ADAM/test/a_noamd/T0299.jpg,a_noamd,0.6445,0.6445,0.3555
../../../data/data_ADAM/test/a_noamd/T0300.jpg,a_noamd,0.7236,0.7236,0.2764
../../../data/data_ADAM/test/a_noamd/T0302.jpg,a_noamd,0.547,0.547,0.453
../../../data/data_ADAM/test/a_noamd/T0303.jpg,a_noamd,0.66,0.66,0.34
../../../data/data_ADAM/test/a_noamd/T0304.jpg,a_noamd,0.6924,0.6924,0.3076
../../../data/data_ADAM/test/a_noamd/T0305.jpg,a_noamd,0.7456,0.7456,0.2544
../../../data/data_ADAM/test/a_noamd/T0306.jpg,a_noamd,0.7495,0.7495,0.2502
../../../data/data_ADAM/test/a_noamd/T0308.jpg,a_noamd,0.6475,0.6475,0.3523
../../../data/data_ADAM/test/a_noamd/T0309.jpg,a_noamd,0.671,0.671,0.3289
../../../data/data_ADAM/test/a_noamd/T0310.jpg,a_noamd,0.699,0.699,0.3008
../../../data/data_ADAM/test/a_noamd/T0311.jpg,b_amd,0.633,0.3672,0.633
../../../data/data_ADAM/test/a_noamd/T0312.jpg,a_noamd,0.674,0.674,0.3262
../../../data/data_ADAM/test/a_noamd/T0313.jpg,b_amd,0.638,0.3618,0.638
../../../data/data_ADAM/test/a_noamd/T0314.jpg,b_amd,0.5195,0.4807,0.5195
../../../data/data_ADAM/test/a_noamd/T0315.jpg,b_amd,0.7246,0.2756,0.7246
../../../data/data_ADAM/test/a_noamd/T0316.jpg,a_noamd,0.729,0.729,0.271
../../../data/data_ADAM/test/a_noamd/T0317.jpg,b_amd,0.6753,0.3247,0.6753
../../../data/data_ADAM/test/a_noamd/T0318.jpg,a_noamd,0.776,0.776,0.224
../../../data/data_ADAM/test/a_noamd/T0319.jpg,a_noamd,0.6953,0.6953,0.3044
../../../data/data_ADAM/test/a_noamd/T0320.jpg,b_amd,0.896,0.1038,0.896
../../../data/data_ADAM/test/a_noamd/T0321.jpg,a_noamd,0.72,0.72,0.28
../../../data/data_ADAM/test/a_noamd/T0322.jpg,a_noamd,0.617,0.617,0.3826
../../../data/data_ADAM/test/a_noamd/T0324.jpg,a_noamd,0.7295,0.7295,0.2708
../../../data/data_ADAM/test/a_noamd/T0327.jpg,b_amd,0.948,0.05167,0.948
../../../data/data_ADAM/test/a_noamd/T0328.jpg,a_noamd,0.6343,0.6343,0.366
../../../data/data_ADAM/test/a_noamd/T0330.jpg,a_noamd,0.725,0.725,0.275
../../../data/data_ADAM/test/a_noamd/T0331.jpg,a_noamd,0.577,0.577,0.4229
../../../data/data_ADAM/test/a_noamd/T0332.jpg,a_noamd,0.7246,0.7246,0.2754
../../../data/data_ADAM/test/a_noamd/T0333.jpg,a_noamd,0.6045,0.6045,0.3958
../../../data/data_ADAM/test/a_noamd/T0334.jpg,a_noamd,0.7324,0.7324,0.2678
../../../data/data_ADAM/test/a_noamd/T0335.jpg,a_noamd,0.766,0.766,0.2338
../../../data/data_ADAM/test/a_noamd/T0336.jpg,a_noamd,0.7065,0.7065,0.2935
../../../data/data_ADAM/test/a_noamd/T0337.jpg,a_noamd,0.6196,0.6196,0.3806
../../../data/data_ADAM/test/a_noamd/T0338.jpg,a_noamd,0.736,0.736,0.2642
../../../data/data_ADAM/test/a_noamd/T0339.jpg,a_noamd,0.7046,0.7046,0.2954
../../../data/data_ADAM/test/a_noamd/T0340.jpg,a_noamd,0.736,0.736,0.2644
../../../data/data_ADAM/test/a_noamd/T0341.jpg,a_noamd,0.5894,0.5894,0.4106
../../../data/data_ADAM/test/a_noamd/T0342.jpg,a_noamd,0.7476,0.7476,0.2527
../../../data/data_ADAM/test/a_noamd/T0343.jpg,b_amd,0.927,0.07306,0.927
../../../data/data_ADAM/test/a_noamd/T0344.jpg,a_noamd,0.7085,0.7085,0.2913
../../../data/data_ADAM/test/a_noamd/T0345.jpg,a_noamd,0.766,0.766,0.2339
../../../data/data_ADAM/test/a_noamd/T0346.jpg,a_noamd,0.514,0.514,0.4858
