image_path,true_class,predicted_class,correct,prob_anormal,prob_cglaucoma
../../../data/data_VEIRC/test/cglaucoma/image_019_249.jpg,cglaucoma,anormal,False,0.5188495516777039,0.48115041851997375
../../../data/data_VEIRC/test/cglaucoma/image_020_227.jpg,cglaucoma,anormal,False,0.5187539458274841,0.4812460243701935
../../../data/data_VEIRC/test/cglaucoma/image_021_229.jpg,cglaucoma,anormal,False,0.5188567638397217,0.4811432361602783
../../../data/data_VEIRC/test/cglaucoma/image_022_235.jpg,cglaucoma,anormal,False,0.5189374685287476,0.48106250166893005
../../../data/data_VEIRC/test/cglaucoma/image_023_244.jpg,cglaucoma,anormal,False,0.5191169381141663,0.48088306188583374
../../../data/data_VEIRC/test/cglaucoma/image_024_251.jpg,cglaucoma,anormal,False,0.5185786485671997,0.4814213216304779
../../../data/data_VEIRC/test/cglaucoma/image_025_243.jpg,cglaucoma,anormal,False,0.5188568234443665,0.48114317655563354
../../../data/data_VEIRC/test/cglaucoma/image_026_248.jpg,cglaucoma,anormal,False,0.5187075138092041,0.4812924861907959
../../../data/data_VEIRC/test/cglaucoma/image_027_230.jpg,cglaucoma,anormal,False,0.5189483761787415,0.48105162382125854
../../../data/data_VEIRC/test/cglaucoma/image_028_242.jpg,cglaucoma,anormal,False,0.5187481045722961,0.48125192523002625
../../../data/data_VEIRC/test/cglaucoma/image_029_255.jpg,cglaucoma,anormal,False,0.5188255310058594,0.4811744689941406
../../../data/data_VEIRC/test/cglaucoma/image_030_256.jpg,cglaucoma,anormal,False,0.5186240673065186,0.48137596249580383
../../../data/data_VEIRC/test/cglaucoma/image_031_233.jpg,cglaucoma,anormal,False,0.5191054344177246,0.4808945953845978
../../../data/data_VEIRC/test/cglaucoma/image_032_231.jpg,cglaucoma,anormal,False,0.518887996673584,0.48111197352409363
