image_path,true_class,predicted_class,anormal,cglaucoma
../../../data/data_VEIRC/test/cglaucoma/image_019_249.jpg,cglaucoma,cglaucoma,0.15895673632621765,0.8410432934761047
../../../data/data_VEIRC/test/cglaucoma/image_020_227.jpg,cglaucoma,anormal,0.5512878894805908,0.44871217012405396
../../../data/data_VEIRC/test/cglaucoma/image_021_229.jpg,cglaucoma,anormal,0.6582120060920715,0.34178802371025085
../../../data/data_VEIRC/test/cglaucoma/image_022_235.jpg,cglaucoma,anormal,0.7230914235115051,0.27690860629081726
../../../data/data_VEIRC/test/cglaucoma/image_023_244.jpg,cglaucoma,cglaucoma,0.1651691347360611,0.8348308205604553
../../../data/data_VEIRC/test/cglaucoma/image_024_251.jpg,cglaucoma,anormal,0.870360791683197,0.1296391785144806
../../../data/data_VEIRC/test/cglaucoma/image_025_243.jpg,cglaucoma,anormal,0.6581979393959045,0.3418020009994507
../../../data/data_VEIRC/test/cglaucoma/image_026_248.jpg,cglaucoma,anormal,0.8413881659507751,0.15861187875270844
../../../data/data_VEIRC/test/cglaucoma/image_027_230.jpg,cglaucoma,cglaucoma,0.432820200920105,0.5671797394752502
../../../data/data_VEIRC/test/cglaucoma/image_028_242.jpg,cglaucoma,cglaucoma,0.08380842953920364,0.916191577911377
../../../data/data_VEIRC/test/cglaucoma/image_029_255.jpg,cglaucoma,anormal,0.7046262621879578,0.29537370800971985
../../../data/data_VEIRC/test/cglaucoma/image_030_256.jpg,cglaucoma,cglaucoma,0.41698792576789856,0.583012044429779
../../../data/data_VEIRC/test/cglaucoma/image_031_233.jpg,cglaucoma,anormal,0.9290130734443665,0.07098697125911713
../../../data/data_VEIRC/test/cglaucoma/image_032_231.jpg,cglaucoma,cglaucoma,0.4814358651638031,0.5185641050338745
