file_name,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr,pred_class
20060407_45737_0200_PP_1089.png,0.922706,0.025418,0.019092,0.016602,0.016182,anodr
20060407_45834_0200_PP_1219.png,0.928646,0.017217,0.021141,0.017468,0.015529,anodr
20060407_45852_0200_PP_287.png,0.923680,0.020771,0.017210,0.023349,0.014990,anodr
20060407_45949_0200_PP_38.png,0.929018,0.016173,0.016894,0.021481,0.016432,anodr
20060407_46070_0200_PP_1236.png,0.886388,0.048613,0.026177,0.022773,0.016049,anodr
20060407_46235_0200_PP_566.png,0.929619,0.018913,0.017692,0.018658,0.015118,anodr
20060407_46257_0200_PP_827.png,0.918383,0.025060,0.021099,0.019670,0.015788,anodr
20060410_39047_0200_PP_457.png,0.931444,0.014377,0.015797,0.021045,0.017337,anodr
20060410_39075_0200_PP_953.png,0.926143,0.019308,0.015887,0.022176,0.016486,anodr
20060410_39229_0200_PP_1372.png,0.931603,0.014470,0.015946,0.021399,0.016582,anodr
20060410_39476_0200_PP_403.png,0.920755,0.022712,0.021476,0.019484,0.015573,anodr
20060410_39500_0200_PP_73.png,0.899983,0.043033,0.020107,0.020756,0.016121,anodr
20060410_39586_0200_PP_574.png,0.783906,0.147416,0.025228,0.027981,0.015470,anodr
20060410_39606_0200_PP_1148.png,0.830616,0.107853,0.020026,0.025072,0.016434,anodr
20060410_39695_0200_PP_1008.png,0.035685,0.830778,0.114566,0.010602,0.008369,bmilddr
20060410_39859_0200_PP_296.png,0.518236,0.218312,0.213219,0.013072,0.037161,anodr
20060410_39879_0200_PP_951.png,0.930801,0.016447,0.017827,0.019204,0.015721,anodr
20060410_39994_0200_PP_1378.png,0.875242,0.044772,0.049775,0.016874,0.013338,anodr
20060410_40403_0200_PP_1273.png,0.894147,0.035761,0.027902,0.013554,0.028636,anodr
20060410_40499_0200_PP_15.png,0.930778,0.015403,0.016555,0.019442,0.017823,anodr
20060410_40633_0200_PP_869.png,0.884396,0.049410,0.032021,0.018438,0.015736,anodr
20060410_40846_0200_PP_414.png,0.852879,0.085262,0.019988,0.024714,0.017158,anodr
20060410_40953_0200_PP_1362.png,0.835593,0.104129,0.018407,0.026902,0.014969,anodr
20060410_40979_0200_PP_1017.png,0.732139,0.163066,0.067155,0.021302,0.016339,anodr
20060410_41098_0200_PP_912.png,0.929037,0.016102,0.018051,0.019497,0.017312,anodr
20060410_41191_0200_PP_1364.png,0.923722,0.024536,0.019088,0.016090,0.016564,anodr
20060410_41209_0200_PP_1115.png,0.928989,0.018153,0.021137,0.017119,0.014602,anodr
20060410_41603_0200_PP_64.png,0.926580,0.020562,0.017343,0.019329,0.016186,anodr
20060410_41880_0200_PP_1266.png,0.931539,0.014496,0.018512,0.019887,0.015566,anodr
20060410_41901_0200_PP_1068.png,0.913550,0.010112,0.013806,0.020389,0.042143,anodr
20060410_43847_0200_PP_273.png,0.929093,0.015375,0.019836,0.020199,0.015498,anodr
20060410_43868_0200_PP_874.png,0.920080,0.014649,0.031911,0.017403,0.015958,anodr
20060410_43979_0200_PP_276.png,0.918483,0.018784,0.029470,0.017979,0.015284,anodr
20060410_44345_0200_PP_1011.png,0.022907,0.257644,0.589759,0.009667,0.120023,cmoderatedr
20060410_44364_0200_PP_1274.png,0.288625,0.579821,0.092855,0.018084,0.020615,bmilddr
20060410_44464_0200_PP_1255.png,0.924263,0.022550,0.015778,0.020546,0.016863,anodr
20060410_44504_0200_PP_474.png,0.925051,0.023391,0.014242,0.020588,0.016729,anodr
20060410_44601_0200_PP_1013.png,0.921460,0.023121,0.020893,0.019165,0.015362,anodr
20060410_44770_0200_PP_1320.png,0.630611,0.078177,0.259313,0.015318,0.016581,anodr
20060410_44802_0200_PP_1069.png,0.538591,0.054716,0.341467,0.023196,0.042031,anodr
20060410_44934_0200_PP_418.png,0.919612,0.031049,0.015200,0.016087,0.018052,anodr
20060410_45167_0200_PP_549.png,0.925418,0.018751,0.020025,0.019360,0.016447,anodr
20060410_45188_0200_PP_544.png,0.901775,0.044465,0.015581,0.018568,0.019612,anodr
20060410_47186_0200_PP_1143.png,0.925444,0.021611,0.018244,0.019555,0.015146,anodr
20060411_58071_0200_PP_1022.png,0.920422,0.027513,0.016798,0.018890,0.016377,anodr
20060411_58392_0200_PP_34.png,0.762384,0.121101,0.073624,0.013072,0.029820,anodr
20060411_58413_0200_PP_358.png,0.922761,0.020090,0.022549,0.017014,0.017587,anodr
20060411_58469_0200_PP_982.png,0.931565,0.016082,0.015644,0.017836,0.018872,anodr
20060411_58494_0200_PP_452.png,0.930311,0.017097,0.017290,0.018412,0.016890,anodr
20060411_58571_0200_PP_148.png,0.927753,0.015776,0.026331,0.014741,0.015399,anodr
20060411_58644_0200_PP_538.png,0.914996,0.021294,0.030117,0.017974,0.015619,anodr
20060411_58808_0200_PP_125.png,0.917246,0.031394,0.014679,0.020800,0.015882,anodr
20060411_58829_0200_PP_1091.png,0.922570,0.024847,0.016313,0.021457,0.014812,anodr
20060411_58891_0200_PP_929.png,0.929361,0.016837,0.016254,0.021239,0.016309,anodr
20060411_58913_0200_PP_1356.png,0.926431,0.015656,0.020374,0.022102,0.015436,anodr
20060411_60511_0200_PP_351.png,0.922427,0.025640,0.018250,0.017637,0.016047,anodr
20060411_61687_0200_PP_431.png,0.928139,0.015687,0.022941,0.017123,0.016110,anodr
20060411_61702_0200_PP_1040.png,0.859726,0.069015,0.027541,0.015993,0.027724,anodr
20060411_61869_0200_PP_955.png,0.915834,0.028857,0.016921,0.023073,0.015315,anodr
20060411_61901_0200_PP_288.png,0.927604,0.018154,0.017379,0.021330,0.015532,anodr
20060411_62036_0200_PP_59.png,0.894210,0.035122,0.027836,0.025534,0.017298,anodr
20060411_62058_0200_PP_948.png,0.924096,0.022427,0.018582,0.020031,0.014865,anodr
20060411_62162_0200_PP_97.png,0.891743,0.038336,0.034720,0.020529,0.014673,anodr
20060412_51835_0200_PP_1331.png,0.448154,0.039217,0.477297,0.022470,0.012862,cmoderatedr
20060412_51860_0200_PP_890.png,0.616174,0.036067,0.305040,0.028275,0.014444,anodr
20060412_52098_0200_PP_491.png,0.927969,0.020554,0.018066,0.018462,0.014948,anodr
20060412_52351_0200_PP_944.png,0.896492,0.045113,0.024771,0.018849,0.014775,anodr
20060412_52371_0200_PP_354.png,0.921630,0.023728,0.024120,0.016177,0.014346,anodr
20060412_52425_0200_PP_1292.png,0.928679,0.017251,0.015701,0.018169,0.020200,anodr
20060412_52446_0200_PP_533.png,0.925854,0.022071,0.017377,0.018103,0.016595,anodr
20060412_52606_0200_PP_1046.png,0.880845,0.059282,0.024200,0.020916,0.014757,anodr
20060412_52840_0200_PP_343.png,0.884176,0.055944,0.024170,0.017899,0.017810,anodr
20060412_57874_0200_PP_108.png,0.902136,0.020472,0.045965,0.017486,0.013941,anodr
20060412_57952_0200_PP_388.png,0.924799,0.024378,0.013618,0.020311,0.016895,anodr
20060412_57974_0200_PP_94.png,0.918993,0.023946,0.019639,0.022974,0.014448,anodr
20060412_58032_0200_PP_994.png,0.916888,0.025408,0.024546,0.017742,0.015416,anodr
20060412_58054_0200_PP_825.png,0.914655,0.022592,0.028358,0.019813,0.014582,anodr
20060412_58137_0200_PP_1215.png,0.931554,0.015479,0.018654,0.016002,0.018311,anodr
20060412_58723_0200_PP_1153.png,0.932634,0.015655,0.018579,0.015594,0.017537,anodr
20060412_58802_0200_PP_925.png,0.919769,0.025245,0.017961,0.021084,0.015941,anodr
20060412_58819_0200_PP_942.png,0.918448,0.025382,0.020103,0.019869,0.016199,anodr
20060412_59175_0200_PP_852.png,0.607660,0.272714,0.076167,0.026644,0.016815,anodr
20060412_59196_0200_PP_1021.png,0.427465,0.455950,0.071983,0.026526,0.018076,bmilddr
20060412_59259_0200_PP_364.png,0.902859,0.027418,0.033128,0.019555,0.017040,anodr
20060412_59338_0200_PP_423.png,0.916719,0.022932,0.022351,0.022579,0.015420,anodr
20060412_59355_0200_PP_977.png,0.915968,0.024896,0.024180,0.018850,0.016107,anodr
20060412_60751_0200_PP_822.png,0.910292,0.036526,0.015874,0.021025,0.016283,anodr
20060412_60773_0200_PP_319.png,0.887183,0.056505,0.013782,0.025381,0.017148,anodr
20060412_61064_0200_PP_1114.png,0.910008,0.028076,0.029383,0.015813,0.016719,anodr
20060412_61365_0200_PP_274.png,0.927265,0.021422,0.015511,0.018505,0.017296,anodr
20060412_61383_0200_PP_334.png,0.924226,0.024551,0.014841,0.019546,0.016836,anodr
20060412_61433_0200_PP_1072.png,0.895147,0.019382,0.014084,0.053055,0.018332,anodr
20060412_61450_0200_PP_1002.png,0.929471,0.018426,0.015036,0.019811,0.017257,anodr
20060412_61525_0200_PP_889.png,0.520709,0.285890,0.141244,0.012908,0.039249,anodr
20060412_61665_0200_PP_1324.png,0.894914,0.046183,0.024921,0.016486,0.017496,anodr
20060412_61790_0200_PP_12.png,0.909234,0.034724,0.022883,0.017907,0.015252,anodr
20060522_43758_0100_PP_988.png,0.931581,0.016592,0.016809,0.016886,0.018132,anodr
20060522_45777_0100_PP_1327.png,0.923610,0.021372,0.021500,0.016443,0.017075,anodr
20060522_45796_0100_PP_1360.png,0.926368,0.019611,0.018026,0.019450,0.016545,anodr
20060522_45853_0100_PP_813.png,0.922729,0.007371,0.024872,0.022237,0.022791,anodr
20060522_45873_0100_PP_1192.png,0.890302,0.005851,0.056406,0.021592,0.025849,anodr
20060522_46104_0100_PP_1302.png,0.905474,0.034679,0.025488,0.018261,0.016098,anodr
20060522_46149_0100_PP_1012.png,0.928939,0.020404,0.014860,0.019549,0.016248,anodr
20060522_46379_0100_PP_1348.png,0.910903,0.033024,0.022666,0.014680,0.018727,anodr
20060522_46400_0100_PP_957.png,0.927773,0.019946,0.018966,0.017170,0.016146,anodr
20060523_42953_0100_PP_409.png,0.925860,0.022216,0.016456,0.019295,0.016172,anodr
20060523_43105_0100_PP_1156.png,0.933695,0.015255,0.015086,0.020557,0.015406,anodr
20060523_43123_0100_PP_123.png,0.932959,0.015085,0.015544,0.018748,0.017664,anodr
20060523_43248_0100_PP_80.png,0.928652,0.016211,0.020198,0.017881,0.017058,anodr
20060523_43333_0100_PP_551.png,0.912706,0.034497,0.019459,0.017254,0.016084,anodr
20060523_43354_0100_PP_1093.png,0.923726,0.020232,0.020355,0.017963,0.017724,anodr
20060523_45300_0100_PP_21.png,0.925854,0.019302,0.018145,0.019914,0.016786,anodr
20060523_45316_0100_PP_1213.png,0.842526,0.092822,0.020183,0.027427,0.017042,anodr
20060523_45449_0100_PP_1269.png,0.173297,0.032633,0.700125,0.044298,0.049646,cmoderatedr
20060523_45467_0100_PP_44.png,0.798620,0.057360,0.107310,0.017170,0.019540,anodr
20060523_45524_0100_PP_428.png,0.925769,0.017890,0.023465,0.014109,0.018767,anodr
20060523_45548_0100_PP_1229.png,0.931606,0.014204,0.017723,0.018150,0.018317,anodr
20060523_47987_0100_PP_844.png,0.901137,0.029242,0.036772,0.016200,0.016649,anodr
20060523_48005_0100_PP_877.png,0.908942,0.028505,0.024472,0.016208,0.021874,anodr
20060523_48136_0100_PP_856.png,0.135374,0.027418,0.807358,0.016561,0.013289,cmoderatedr
20060523_48161_0100_PP_385.png,0.019854,0.702711,0.243420,0.005503,0.028512,bmilddr
20060523_48406_0100_PP_1056.png,0.932087,0.014900,0.017485,0.018534,0.016994,anodr
20060523_48591_0100_PP_1317.png,0.917469,0.030185,0.016308,0.018852,0.017185,anodr
20060523_48709_0100_PP_541.png,0.888528,0.054820,0.023813,0.015261,0.017578,anodr
20060523_48728_0100_PP_1375.png,0.916593,0.030030,0.018311,0.018270,0.016796,anodr
20060523_48890_0100_PP_1338.png,0.928656,0.016600,0.019046,0.019412,0.016287,anodr
20060523_48931_0100_PP_16.png,0.881423,0.051730,0.032577,0.017679,0.016591,anodr
20060523_49100_0100_PP_307.png,0.913128,0.019655,0.029169,0.012535,0.025513,anodr
20060523_49120_0100_PP_85.png,0.930771,0.013164,0.016957,0.015639,0.023469,anodr
20060523_49176_0100_PP_366.png,0.907316,0.019321,0.042590,0.012574,0.018199,anodr
20060523_49191_0100_PP_476.png,0.026902,0.884624,0.047414,0.028271,0.012789,bmilddr
20060523_49515_0100_PP_375.png,0.910217,0.023240,0.030236,0.017820,0.018487,anodr
20060523_49573_0100_PP_919.png,0.932999,0.015212,0.013805,0.019480,0.018504,anodr
20060523_49663_0100_PP_455.png,0.923486,0.022464,0.019306,0.016753,0.017991,anodr
20060523_49681_0100_PP_1363.png,0.931022,0.016642,0.016871,0.016778,0.018686,anodr
20060523_49726_0100_PP_989.png,0.925567,0.021574,0.018447,0.017382,0.017029,anodr
20060523_49745_0100_PP_1108.png,0.923328,0.025640,0.016735,0.016419,0.017877,anodr
20060523_50153_0100_PP_558.png,0.831118,0.044687,0.081354,0.015489,0.027352,anodr
20060523_50325_0100_PP_1051.png,0.931440,0.015061,0.016721,0.018702,0.018077,anodr
20060523_50342_0100_PP_1211.png,0.928739,0.016145,0.016697,0.020624,0.017795,anodr
20060523_50616_0100_PP_136.png,0.913651,0.022519,0.030653,0.012370,0.020807,anodr
20060523_50631_0100_PP_91.png,0.932711,0.012978,0.019011,0.016989,0.018311,anodr
20060529_56013_0100_PP_1065.png,0.928303,0.016784,0.021347,0.015957,0.017609,anodr
20060529_56039_0100_PP_931.png,0.921789,0.018395,0.025688,0.017187,0.016941,anodr
20060529_56420_0100_PP_466.png,0.195073,0.731908,0.031501,0.023077,0.018441,bmilddr
20060529_56442_0100_PP_75.png,0.160530,0.770214,0.036951,0.020059,0.012247,bmilddr
20060529_56563_0100_PP_100.png,0.920573,0.022089,0.020093,0.014765,0.022480,anodr
20060529_56592_0100_PP_381.png,0.924871,0.011264,0.027145,0.013230,0.023490,anodr
20060529_56948_0100_PP_857.png,0.928863,0.018880,0.019599,0.014902,0.017756,anodr
20060529_56968_0100_PP_1131.png,0.927342,0.017220,0.021874,0.016631,0.016933,anodr
20060529_57261_0100_PP_1059.png,0.893644,0.048833,0.023387,0.016609,0.017527,anodr
20060529_57287_0100_PP_1172.png,0.919722,0.024882,0.017613,0.019190,0.018593,anodr
20060529_57351_0100_PP_1206.png,0.923228,0.024573,0.018125,0.019215,0.014859,anodr
20060529_57372_0100_PP_532.png,0.927618,0.016916,0.019862,0.019059,0.016545,anodr
20060530_51254_0100_PP_516.png,0.932649,0.015022,0.014785,0.019465,0.018080,anodr
20060530_51279_0100_PP_67.png,0.934082,0.013606,0.016094,0.018036,0.018182,anodr
20060530_53042_0100_PP_469.png,0.880834,0.053582,0.030670,0.015490,0.019424,anodr
20060530_53062_0100_PP_1377.png,0.926811,0.018170,0.020360,0.018138,0.016521,anodr
20060530_53132_0100_PP_899.png,0.928276,0.019648,0.018559,0.016547,0.016970,anodr
20060530_53152_0100_PP_1227.png,0.901886,0.041950,0.021160,0.014570,0.020433,anodr
20060530_53597_0100_PP_565.png,0.919550,0.024367,0.017069,0.021178,0.017837,anodr
20060530_53742_0100_PP_1137.png,0.907995,0.031920,0.030083,0.015657,0.014346,anodr
20060530_53761_0100_PP_1160.png,0.907364,0.036734,0.024081,0.016061,0.015760,anodr
20060530_53816_0100_PP_1135.png,0.932316,0.016192,0.015155,0.019262,0.017076,anodr
20060530_53836_0100_PP_1343.png,0.931716,0.016965,0.014831,0.016598,0.019891,anodr
20060530_53928_0100_PP_353.png,0.846193,0.052633,0.073038,0.011879,0.016256,anodr
20060530_53954_0100_PP_103.png,0.903257,0.032868,0.034825,0.013728,0.015322,anodr
20060530_55180_0100_PP_1124.png,0.925309,0.022331,0.016610,0.017757,0.017993,anodr
20060530_55607_0100_PP_1222.png,0.925723,0.013375,0.023971,0.018628,0.018303,anodr
IM000056_1358.png,0.803629,0.017603,0.150148,0.009820,0.018801,anodr
IM000057_872.png,0.702129,0.010716,0.243509,0.007773,0.035872,anodr
IM000072_1306.png,0.920595,0.021495,0.027345,0.014871,0.015694,anodr
IM000073_70.png,0.918824,0.018865,0.027416,0.020451,0.014444,anodr
IM000080_434.png,0.045756,0.006870,0.916195,0.004614,0.026565,cmoderatedr
IM000086_333.png,0.927822,0.013731,0.022143,0.015306,0.020997,anodr
IM000087_331.png,0.927114,0.017968,0.023218,0.014951,0.016749,anodr
IM000100_1007.png,0.366536,0.019338,0.584496,0.007529,0.022101,cmoderatedr
IM000101_1070.png,0.831626,0.023439,0.115957,0.009622,0.019356,anodr
IM000107_863.png,0.075819,0.011723,0.882251,0.006034,0.024173,cmoderatedr
IM000108_991.png,0.920744,0.020297,0.028805,0.013694,0.016460,anodr
IM000114_349.png,0.129551,0.012323,0.829091,0.014127,0.014908,cmoderatedr
IM000115_512.png,0.839240,0.025282,0.045878,0.010292,0.079308,anodr
IM000122_390.png,0.286922,0.009814,0.656480,0.008122,0.038662,cmoderatedr
IM000123_399.png,0.034277,0.011269,0.691123,0.080541,0.182789,cmoderatedr
IM000131_396.png,0.917929,0.019473,0.030950,0.013511,0.018137,anodr
IM000132_383.png,0.033633,0.009708,0.942058,0.006629,0.007973,cmoderatedr
IM000139_105.png,0.883913,0.034490,0.049407,0.013116,0.019074,anodr
IM000146_1150.png,0.087118,0.024513,0.871886,0.004478,0.012005,cmoderatedr
IM000160_299.png,0.893840,0.016926,0.055677,0.016335,0.017221,anodr
IM000161_1242.png,0.422996,0.027655,0.525057,0.010103,0.014189,cmoderatedr
IM000167_1144.png,0.926963,0.018476,0.020815,0.018732,0.015013,anodr
IM000168_1332.png,0.917542,0.017059,0.030636,0.016638,0.018126,anodr
IM000190_367.png,0.482341,0.022548,0.462391,0.008039,0.024681,anodr
IM000191_1289.png,0.918014,0.022207,0.028070,0.012798,0.018911,anodr
IM000197_498.png,0.896462,0.023857,0.049019,0.012666,0.017995,anodr
IM000198_941.png,0.561491,0.017445,0.389226,0.009742,0.022096,anodr
IM000205_998.png,0.527324,0.027107,0.416170,0.012534,0.016866,anodr
IM000206_275.png,0.891121,0.019052,0.060369,0.011417,0.018040,anodr
IM000212_37.png,0.851327,0.049209,0.068260,0.011757,0.019447,anodr
IM000213_987.png,0.016161,0.006261,0.942488,0.021294,0.013795,cmoderatedr
IM000219_14.png,0.136355,0.024522,0.816859,0.005653,0.016610,cmoderatedr
IM000220_910.png,0.411354,0.136618,0.417665,0.008796,0.025568,cmoderatedr
IM000241_19.png,0.107327,0.009243,0.820349,0.011150,0.051931,cmoderatedr
IM000242_1151.png,0.639366,0.036817,0.286533,0.010159,0.027125,anodr
IM000263_102.png,0.225752,0.011464,0.732065,0.005601,0.025118,cmoderatedr
IM000264_302.png,0.823285,0.014992,0.120367,0.009492,0.031864,anodr
IM000291_1094.png,0.908994,0.019089,0.040317,0.017565,0.014034,anodr
IM000292_1261.png,0.709637,0.036936,0.220958,0.016252,0.016217,anodr
IM000298_487.png,0.856439,0.026660,0.083394,0.010930,0.022576,anodr
IM000299_113.png,0.920804,0.019695,0.029451,0.015235,0.014814,anodr
IM000305_447.png,0.840090,0.055642,0.071731,0.012599,0.019938,anodr
IM000306_997.png,0.595302,0.029716,0.337334,0.018254,0.019394,anodr
IM000312_1106.png,0.233254,0.043700,0.704076,0.006288,0.012682,cmoderatedr
IM000313_310.png,0.311193,0.037865,0.627180,0.006421,0.017340,cmoderatedr
IM000319_1341.png,0.923240,0.016538,0.025638,0.015348,0.019235,anodr
IM000326_43.png,0.837095,0.009090,0.119883,0.012847,0.021085,anodr
IM000327_98.png,0.348833,0.015022,0.603654,0.006779,0.025712,cmoderatedr
IM000349_449.png,0.928582,0.018608,0.020089,0.016697,0.016024,anodr
IM000350_1264.png,0.903009,0.022791,0.044866,0.013464,0.015869,anodr
IM000356_923.png,0.931295,0.015978,0.016451,0.018224,0.018052,anodr
IM000357_1028.png,0.932856,0.014989,0.015646,0.019819,0.016690,anodr
IM000371_834.png,0.692749,0.063792,0.209761,0.011232,0.022465,anodr
IM000372_436.png,0.921155,0.020230,0.023623,0.015083,0.019910,anodr
IM000378_1081.png,0.691901,0.010147,0.248647,0.034552,0.014752,anodr
IM000379_402.png,0.523473,0.013343,0.394266,0.038751,0.030167,anodr
IM000412_840.png,0.923452,0.023752,0.021436,0.015588,0.015772,anodr
IM000425_1305.png,0.286384,0.014002,0.663402,0.006278,0.029934,cmoderatedr
IM000426_1210.png,0.218397,0.026318,0.727022,0.006063,0.022201,cmoderatedr
IM000449_1309.png,0.924761,0.014316,0.024208,0.022279,0.014437,anodr
IM000450_459.png,0.928419,0.020637,0.017647,0.017372,0.015925,anodr
IM000479_1272.png,0.905735,0.018667,0.047203,0.011973,0.016421,anodr
IM000480_450.png,0.909530,0.018438,0.041706,0.014937,0.015388,anodr
IM000501_1125.png,0.567353,0.024091,0.379251,0.011870,0.017436,anodr
IM000515_130.png,0.928709,0.014931,0.021892,0.016941,0.017527,anodr
IM000516_1122.png,0.929994,0.017881,0.017772,0.016434,0.017919,anodr
IM000531_86.png,0.014546,0.024665,0.938718,0.004125,0.017946,cmoderatedr
IM000537_405.png,0.904843,0.022297,0.039180,0.014242,0.019438,anodr
IM000538_1031.png,0.153352,0.029072,0.795373,0.004894,0.017308,cmoderatedr
IM000553_326.png,0.925186,0.020632,0.020187,0.016087,0.017908,anodr
IM000554_269.png,0.027293,0.007559,0.949492,0.004334,0.011322,cmoderatedr
IM000560_1233.png,0.453021,0.007866,0.488114,0.007051,0.043946,cmoderatedr
IM000561_117.png,0.786686,0.008546,0.162243,0.009198,0.033327,anodr
IM000567_278.png,0.512201,0.026883,0.430993,0.009569,0.020354,anodr
IM000568_1230.png,0.485179,0.013827,0.467314,0.012317,0.021362,anodr
IM000579_1374.png,0.816091,0.016461,0.129871,0.019853,0.017724,anodr
IM000580_846.png,0.885590,0.018428,0.062931,0.013831,0.019221,anodr
IM000586_831.png,0.927800,0.014777,0.022392,0.017843,0.017188,anodr
IM000587_65.png,0.919716,0.015233,0.034708,0.014846,0.015497,anodr
IM000594_1202.png,0.883078,0.010483,0.072317,0.016799,0.017323,anodr
IM000595_884.png,0.931529,0.015680,0.017778,0.015253,0.019759,anodr
IM000601_1290.png,0.876322,0.009251,0.076281,0.009695,0.028452,anodr
IM000602_542.png,0.922703,0.010453,0.020728,0.015399,0.030717,anodr
IM000653_141.png,0.117672,0.003735,0.755700,0.019749,0.103143,cmoderatedr
IM000667_1015.png,0.900795,0.009354,0.060276,0.011831,0.017744,anodr
IM000668_1084.png,0.898835,0.013639,0.056770,0.013928,0.016828,anodr
IM000674_535.png,0.919955,0.018856,0.029120,0.015590,0.016479,anodr
IM000675_286.png,0.902574,0.012393,0.050557,0.019634,0.014842,anodr
IM000682_1246.png,0.185341,0.015689,0.749429,0.007222,0.042319,cmoderatedr
IM000683_111.png,0.573399,0.007870,0.376572,0.016066,0.026093,anodr
IM000689_858.png,0.913871,0.014744,0.038933,0.013537,0.018915,anodr
IM000690_1157.png,0.902436,0.034535,0.030839,0.014600,0.017590,anodr
IM000696_345.png,0.921918,0.019384,0.028760,0.013520,0.016419,anodr
IM000697_131.png,0.886705,0.023649,0.061369,0.012721,0.015555,anodr
IM000703_1175.png,0.285744,0.007117,0.070339,0.014127,0.622672,eproliferativedr
IM000704_1130.png,0.851370,0.011719,0.049988,0.008391,0.078532,anodr
IM000711_1054.png,0.920206,0.020810,0.026404,0.018827,0.013753,anodr
IM000712_924.png,0.913003,0.029198,0.025295,0.016084,0.016420,anodr
IM000733_30.png,0.888797,0.023536,0.054983,0.017075,0.015610,anodr
IM000761_433.png,0.921887,0.013804,0.032847,0.016802,0.014660,anodr
IM000762_979.png,0.929453,0.016215,0.020180,0.016995,0.017157,anodr
IM000776_908.png,0.640763,0.028938,0.299929,0.008747,0.021624,anodr
IM000777_71.png,0.781093,0.042728,0.147149,0.011242,0.017788,anodr
IM000805_291.png,0.927372,0.017622,0.023059,0.015358,0.016589,anodr
IM000806_1346.png,0.910877,0.025198,0.031159,0.018937,0.013829,anodr
IM000812_142.png,0.227407,0.011625,0.726597,0.017440,0.016932,cmoderatedr
IM000813_40.png,0.204087,0.031503,0.737430,0.010964,0.016017,cmoderatedr
IM000827_1231.png,0.770060,0.080575,0.114117,0.009804,0.025444,anodr
IM000833_1161.png,0.790379,0.082090,0.095114,0.015761,0.016656,anodr
IM000840_475.png,0.927671,0.019041,0.019338,0.017007,0.016944,anodr
IM000850_571.png,0.926097,0.016458,0.025750,0.018193,0.013502,anodr
IM000851_88.png,0.923177,0.011981,0.029741,0.018900,0.016201,anodr
IM000859_1241.png,0.921933,0.021898,0.024966,0.016521,0.014681,anodr
IM000860_17.png,0.761051,0.018053,0.190688,0.011358,0.018851,anodr
IM000881_1287.png,0.917329,0.015661,0.020015,0.027960,0.019035,anodr
IM000887_1187.png,0.159088,0.029809,0.782329,0.005034,0.023740,cmoderatedr
IM000888_1310.png,0.199096,0.028721,0.741266,0.003819,0.027097,cmoderatedr
IM000916_1238.png,0.808625,0.018308,0.139488,0.011932,0.021647,anodr
IM000917_1298.png,0.505177,0.025838,0.436535,0.010694,0.021755,anodr
IM000923_397.png,0.878302,0.021090,0.068226,0.012066,0.020316,anodr
IM000924_1207.png,0.735601,0.046799,0.181283,0.008330,0.027987,anodr
IM000937_563.png,0.081621,0.018182,0.881353,0.005763,0.013081,cmoderatedr
IM000938_1326.png,0.119626,0.024539,0.822206,0.005935,0.027695,cmoderatedr
IM000991_932.png,0.858234,0.020062,0.092927,0.010354,0.018422,anodr
IM000992_384.png,0.925352,0.015822,0.025391,0.013332,0.020103,anodr
IM000998_1244.png,0.046504,0.006043,0.295830,0.157162,0.494462,eproliferativedr
IM000999_330.png,0.147655,0.004493,0.486448,0.114564,0.246839,cmoderatedr
IM001007_933.png,0.402522,0.018202,0.547732,0.009481,0.022063,cmoderatedr
IM001008_907.png,0.901883,0.018457,0.033721,0.011679,0.034260,anodr
IM001026_513.png,0.882821,0.019535,0.064644,0.018588,0.014413,anodr
IM001027_460.png,0.906059,0.023402,0.040569,0.014528,0.015442,anodr
IM001034_492.png,0.016550,0.008999,0.957864,0.005788,0.010799,cmoderatedr
IM001089_115.png,0.847142,0.029705,0.089836,0.015642,0.017674,anodr
IM001095_1020.png,0.823251,0.016410,0.132017,0.010680,0.017642,anodr
IM001096_389.png,0.410556,0.011891,0.539974,0.007621,0.029958,cmoderatedr
IM001102_1098.png,0.921934,0.023184,0.021142,0.017697,0.016043,anodr
IM001103_569.png,0.121117,0.045341,0.809281,0.005663,0.018597,cmoderatedr
IM001109_72.png,0.924031,0.025187,0.019707,0.014106,0.016970,anodr
IM001116_958.png,0.477060,0.024085,0.469150,0.015837,0.013868,anodr
IM001117_494.png,0.923391,0.018677,0.025973,0.013630,0.018329,anodr
IM001123_370.png,0.849404,0.009841,0.109341,0.011531,0.019884,anodr
IM001124_1085.png,0.796963,0.013159,0.160444,0.012334,0.017100,anodr
IM001138_1019.png,0.807080,0.067639,0.094578,0.012743,0.017960,anodr
IM001139_879.png,0.038092,0.023832,0.920185,0.006056,0.011835,cmoderatedr
IM001145_904.png,0.852921,0.055765,0.059559,0.014844,0.016911,anodr
IM001152_861.png,0.871400,0.049276,0.046629,0.015060,0.017635,anodr
IM001153_1291.png,0.904821,0.027445,0.033626,0.016213,0.017894,anodr
IM001160_63.png,0.917079,0.013685,0.041059,0.011336,0.016841,anodr
IM001161_1237.png,0.850765,0.010495,0.109625,0.012103,0.017011,anodr
IM001167_817.png,0.907271,0.017394,0.045670,0.010784,0.018881,anodr
IM001168_964.png,0.699319,0.033296,0.236976,0.013479,0.016931,anodr
IM001174_556.png,0.922712,0.022271,0.023208,0.015199,0.016611,anodr
IM001175_1140.png,0.929390,0.016981,0.020645,0.016519,0.016466,anodr
IM001181_1226.png,0.907721,0.011789,0.048648,0.016473,0.015368,anodr
