file,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,pred,true
../../../data/data_APTOS/test/anodr/735836b1ffa6.png,0.010228,0.847497,0.112323,0.012377,0.017575,bmilddr,anodr
../../../data/data_APTOS/test/anodr/737ef6226677.png,0.936686,0.017593,0.014040,0.016086,0.015594,anodr,anodr
../../../data/data_APTOS/test/anodr/73d40ce06a67.png,0.937920,0.015561,0.015161,0.015625,0.015733,anodr,anodr
../../../data/data_APTOS/test/anodr/73ef3c3dcbe4.png,0.937846,0.014884,0.016277,0.015749,0.015244,anodr,anodr
../../../data/data_APTOS/test/anodr/74211a2b6dcf.png,0.940635,0.013456,0.015070,0.014676,0.016163,anodr,anodr
../../../data/data_APTOS/test/anodr/74898f372d2b.png,0.940333,0.013219,0.014635,0.015205,0.016608,anodr,anodr
../../../data/data_APTOS/test/anodr/757e39293591.png,0.939189,0.014912,0.015404,0.014667,0.015828,anodr,anodr
../../../data/data_APTOS/test/anodr/75a071608ea6.png,0.939024,0.015841,0.014422,0.015286,0.015428,anodr,anodr
../../../data/data_APTOS/test/anodr/76516f828d88.png,0.939679,0.014391,0.014816,0.015581,0.015533,anodr,anodr
../../../data/data_APTOS/test/anodr/76bc31e0d3be.png,0.939321,0.014739,0.014266,0.015854,0.015820,anodr,anodr
../../../data/data_APTOS/test/anodr/76cab26493f1.png,0.942085,0.013375,0.014227,0.014413,0.015899,anodr,anodr
../../../data/data_APTOS/test/anodr/76cb010f7aa0.png,0.939446,0.015015,0.014216,0.014961,0.016362,anodr,anodr
../../../data/data_APTOS/test/anodr/780f9c237c56.png,0.938450,0.017511,0.013541,0.015496,0.015002,anodr,anodr
../../../data/data_APTOS/test/anodr/7831ce1d895e.png,0.942975,0.014059,0.013877,0.014044,0.015044,anodr,anodr
../../../data/data_APTOS/test/anodr/789f0ec1eab8.png,0.936250,0.018446,0.013270,0.015809,0.016225,anodr,anodr
../../../data/data_APTOS/test/anodr/79ade634c633.png,0.939759,0.014490,0.015977,0.014406,0.015368,anodr,anodr
../../../data/data_APTOS/test/anodr/7a06ea127e02.png,0.937231,0.015985,0.015387,0.015687,0.015710,anodr,anodr
../../../data/data_APTOS/test/anodr/7a12f49e29df.png,0.937144,0.016227,0.014234,0.016016,0.016379,anodr,anodr
../../../data/data_APTOS/test/anodr/7a9f45fdf29b.png,0.940335,0.015025,0.013755,0.015192,0.015694,anodr,anodr
../../../data/data_APTOS/test/anodr/7aabd768abff.png,0.935887,0.017739,0.013062,0.015503,0.017809,anodr,anodr
../../../data/data_APTOS/test/anodr/7ad0c4975890.png,0.543693,0.372210,0.017155,0.021315,0.045628,anodr,anodr
../../../data/data_APTOS/test/anodr/7af4d8704032.png,0.940132,0.015137,0.013680,0.015497,0.015554,anodr,anodr
../../../data/data_APTOS/test/anodr/7b691d9ced34.png,0.937486,0.016177,0.013810,0.015532,0.016995,anodr,anodr
../../../data/data_APTOS/test/anodr/7b9d519cbd66.png,0.939018,0.014526,0.014503,0.015263,0.016690,anodr,anodr
../../../data/data_APTOS/test/anodr/7ba6b23c4b46.png,0.942051,0.013093,0.015456,0.013956,0.015443,anodr,anodr
../../../data/data_APTOS/test/anodr/7bc00e58d419.png,0.940553,0.014030,0.014166,0.015009,0.016243,anodr,anodr
../../../data/data_APTOS/test/anodr/7da558d92100.png,0.940908,0.013650,0.014899,0.015665,0.014878,anodr,anodr
../../../data/data_APTOS/test/anodr/7ec0e61a7e29.png,0.937732,0.017701,0.014574,0.014932,0.015060,anodr,anodr
../../../data/data_APTOS/test/anodr/7f1f3269f546.png,0.939374,0.014465,0.014831,0.015491,0.015839,anodr,anodr
../../../data/data_APTOS/test/anodr/7fc3a8bb40de.png,0.939893,0.014646,0.014570,0.015321,0.015570,anodr,anodr
../../../data/data_APTOS/test/anodr/7fe7309d0b4f.png,0.937236,0.016462,0.015239,0.015597,0.015466,anodr,anodr
../../../data/data_APTOS/test/anodr/810ed108f5b7.png,0.939462,0.015166,0.014658,0.015566,0.015148,anodr,anodr
../../../data/data_APTOS/test/anodr/81914ceb4e74.png,0.939667,0.014612,0.015221,0.014521,0.015979,anodr,anodr
../../../data/data_APTOS/test/anodr/8329e80c10ac.png,0.938527,0.015589,0.014541,0.015279,0.016065,anodr,anodr
../../../data/data_APTOS/test/anodr/837acf120946.png,0.941100,0.014043,0.014467,0.014574,0.015815,anodr,anodr
../../../data/data_APTOS/test/anodr/83a63c4a3e4a.png,0.939211,0.015664,0.014570,0.015372,0.015182,anodr,anodr
../../../data/data_APTOS/test/anodr/83d81ba5959c.png,0.939637,0.013778,0.015356,0.016062,0.015167,anodr,anodr
../../../data/data_APTOS/test/anodr/83fda7c0500b.png,0.940571,0.014135,0.013894,0.015383,0.016018,anodr,anodr
../../../data/data_APTOS/test/anodr/840a06a9c690.png,0.940054,0.013734,0.015327,0.015012,0.015872,anodr,anodr
../../../data/data_APTOS/test/anodr/847b04287c9c.png,0.941111,0.015820,0.015047,0.012603,0.015419,anodr,anodr
../../../data/data_APTOS/test/anodr/84b88e8d3bca.png,0.940804,0.014067,0.014230,0.016083,0.014816,anodr,anodr
../../../data/data_APTOS/test/anodr/851e40a21f81.png,0.938738,0.015544,0.014392,0.015093,0.016233,anodr,anodr
../../../data/data_APTOS/test/anodr/8650d32f4a9e.png,0.938443,0.015182,0.014793,0.015698,0.015885,anodr,anodr
../../../data/data_APTOS/test/anodr/8693ab1fd2be.png,0.940654,0.014943,0.013386,0.015977,0.015039,anodr,anodr
../../../data/data_APTOS/test/anodr/875d2ffcbf47.png,0.940469,0.014849,0.013900,0.015234,0.015549,anodr,anodr
../../../data/data_APTOS/test/anodr/876deb29f000.png,0.936024,0.017763,0.014529,0.016288,0.015396,anodr,anodr
../../../data/data_APTOS/test/anodr/87b671c6d4c5.png,0.939543,0.015108,0.013934,0.015604,0.015811,anodr,anodr
../../../data/data_APTOS/test/anodr/883c6a184f16.png,0.938071,0.016809,0.015087,0.015794,0.014239,anodr,anodr
../../../data/data_APTOS/test/anodr/883ddb650967.png,0.937258,0.016550,0.015087,0.015433,0.015671,anodr,anodr
../../../data/data_APTOS/test/anodr/88e5051f65bd.png,0.940421,0.015103,0.014280,0.015042,0.015153,anodr,anodr
../../../data/data_APTOS/test/anodr/8af50c9d0a86.png,0.941033,0.014360,0.013817,0.014933,0.015857,anodr,anodr
../../../data/data_APTOS/test/anodr/8b079e79035f.png,0.940107,0.014854,0.016868,0.013748,0.014422,anodr,anodr
../../../data/data_APTOS/test/anodr/8bf2d925dc0c.png,0.938859,0.015298,0.014310,0.015946,0.015587,anodr,anodr
../../../data/data_APTOS/test/anodr/8c4ceddeb1c6.png,0.940060,0.014733,0.014729,0.015376,0.015104,anodr,anodr
../../../data/data_APTOS/test/anodr/8d13c46e7d75.png,0.925723,0.024657,0.020660,0.015658,0.013301,anodr,anodr
../../../data/data_APTOS/test/anodr/8d4ff745a409.png,0.938600,0.014892,0.015301,0.015854,0.015352,anodr,anodr
../../../data/data_APTOS/test/anodr/8e6df9eedcd8.png,0.941222,0.013616,0.014059,0.015030,0.016074,anodr,anodr
../../../data/data_APTOS/test/anodr/8e76054f0831.png,0.940151,0.015741,0.013439,0.015126,0.015543,anodr,anodr
../../../data/data_APTOS/test/anodr/8f06ca4642bd.png,0.941016,0.014421,0.013644,0.015473,0.015446,anodr,anodr
../../../data/data_APTOS/test/anodr/8f14bca04b47.png,0.940325,0.014329,0.015050,0.015461,0.014835,anodr,anodr
../../../data/data_APTOS/test/anodr/8fbb2ca39911.png,0.938182,0.013023,0.019113,0.014438,0.015244,anodr,anodr
../../../data/data_APTOS/test/anodr/90a9a41eec6d.png,0.940116,0.015374,0.013994,0.015341,0.015175,anodr,anodr
../../../data/data_APTOS/test/anodr/90bde2ff8953.png,0.939190,0.014702,0.015465,0.015301,0.015341,anodr,anodr
../../../data/data_APTOS/test/anodr/912fbe06407e.png,0.939660,0.015631,0.014159,0.015859,0.014691,anodr,anodr
../../../data/data_APTOS/test/anodr/916915f01e17.png,0.938222,0.015469,0.014360,0.015911,0.016038,anodr,anodr
../../../data/data_APTOS/test/anodr/91b7a4179ecf.png,0.941365,0.013444,0.013889,0.015480,0.015822,anodr,anodr
../../../data/data_APTOS/test/anodr/9274e75dc4d5.png,0.935748,0.018195,0.014275,0.015876,0.015906,anodr,anodr
../../../data/data_APTOS/test/anodr/92e3d608fd3c.png,0.939934,0.015715,0.013645,0.015230,0.015476,anodr,anodr
../../../data/data_APTOS/test/anodr/92fcf50b3562.png,0.939604,0.015576,0.014137,0.015091,0.015592,anodr,anodr
../../../data/data_APTOS/test/anodr/93802d1e3c41.png,0.939710,0.015629,0.013719,0.014995,0.015948,anodr,anodr
../../../data/data_APTOS/test/anodr/94076a9fb9b5.png,0.939768,0.014826,0.014845,0.015306,0.015255,anodr,anodr
../../../data/data_APTOS/test/anodr/946545473380.png,0.935948,0.017386,0.016513,0.015092,0.015061,anodr,anodr
../../../data/data_APTOS/test/anodr/949710bead24.png,0.940199,0.013475,0.017013,0.015153,0.014160,anodr,anodr
../../../data/data_APTOS/test/anodr/94b9ccc73bb9.png,0.940584,0.014841,0.014087,0.015439,0.015048,anodr,anodr
../../../data/data_APTOS/test/anodr/94f9ecf4b8d2.png,0.939941,0.014844,0.013465,0.015252,0.016498,anodr,anodr
../../../data/data_APTOS/test/anodr/96793edb1003.png,0.934460,0.014708,0.017675,0.016291,0.016866,anodr,anodr
../../../data/data_APTOS/test/anodr/96ea316ed0ab.png,0.939162,0.014984,0.014030,0.015908,0.015915,anodr,anodr
../../../data/data_APTOS/test/anodr/973b0facfa9b.png,0.940585,0.014757,0.014196,0.014720,0.015742,anodr,anodr
../../../data/data_APTOS/test/anodr/97fdee242fea.png,0.940509,0.015753,0.013471,0.015492,0.014776,anodr,anodr
../../../data/data_APTOS/test/anodr/983c98354e9c.png,0.931990,0.022349,0.014355,0.016057,0.015249,anodr,anodr
../../../data/data_APTOS/test/anodr/98441214557f.png,0.938225,0.015708,0.014523,0.015257,0.016288,anodr,anodr
../../../data/data_APTOS/test/anodr/98d41bce73a8.png,0.939143,0.016120,0.014033,0.015448,0.015256,anodr,anodr
../../../data/data_APTOS/test/anodr/99c626e58464.png,0.940898,0.014240,0.014699,0.014187,0.015976,anodr,anodr
../../../data/data_APTOS/test/anodr/9a1029536d78.png,0.939788,0.016615,0.013685,0.014638,0.015273,anodr,anodr
../../../data/data_APTOS/test/anodr/9ab18a4a957f.png,0.939850,0.015064,0.014552,0.015198,0.015335,anodr,anodr
../../../data/data_APTOS/test/anodr/9be71d6d7e59.png,0.937422,0.016270,0.015912,0.014758,0.015638,anodr,anodr
../../../data/data_APTOS/test/anodr/9c514d2d5b3f.png,0.938862,0.016258,0.014175,0.014739,0.015966,anodr,anodr
../../../data/data_APTOS/test/anodr/9ce46d400cd6.png,0.938340,0.014635,0.015144,0.015920,0.015962,anodr,anodr
../../../data/data_APTOS/test/anodr/9de9421f17e3.png,0.938684,0.015087,0.014543,0.015684,0.016002,anodr,anodr
../../../data/data_APTOS/test/anodr/9e2058917304.png,0.938686,0.015404,0.016135,0.014677,0.015099,anodr,anodr
../../../data/data_APTOS/test/anodr/9e5737f771c3.png,0.940753,0.015264,0.014346,0.013965,0.015672,anodr,anodr
../../../data/data_APTOS/test/anodr/9e99ae6ee7af.png,0.938992,0.014727,0.014989,0.015573,0.015719,anodr,anodr
../../../data/data_APTOS/test/anodr/9f1b14dfa14c.png,0.937585,0.015282,0.017967,0.013013,0.016152,anodr,anodr
../../../data/data_APTOS/test/anodr/a06b353e7bed.png,0.939456,0.015996,0.014718,0.014774,0.015056,anodr,anodr
../../../data/data_APTOS/test/anodr/a0fd94e2ad76.png,0.939806,0.015082,0.013833,0.015539,0.015740,anodr,anodr
../../../data/data_APTOS/test/anodr/a11c62cb3f86.png,0.940260,0.013848,0.014542,0.015569,0.015780,anodr,anodr
../../../data/data_APTOS/test/anodr/a12ca80bb8c7.png,0.940341,0.015128,0.014676,0.014743,0.015112,anodr,anodr
../../../data/data_APTOS/test/anodr/a188c60b93fb.png,0.939278,0.014398,0.014225,0.015997,0.016101,anodr,anodr
../../../data/data_APTOS/test/anodr/a1b28bcbce00.png,0.936065,0.019362,0.012544,0.016084,0.015945,anodr,anodr
../../../data/data_APTOS/test/anodr/a247961a5cd9.png,0.936983,0.016015,0.017146,0.015611,0.014245,anodr,anodr
../../../data/data_APTOS/test/anodr/a2b97d98f130.png,0.939688,0.013938,0.014772,0.015693,0.015909,anodr,anodr
../../../data/data_APTOS/test/anodr/a34fc5376669.png,0.938716,0.015053,0.015149,0.015430,0.015653,anodr,anodr
../../../data/data_APTOS/test/anodr/a419fcb2dfb5.png,0.935458,0.013606,0.020178,0.015822,0.014937,anodr,anodr
../../../data/data_APTOS/test/anodr/a44345b27804.png,0.938121,0.015217,0.015037,0.015933,0.015692,anodr,anodr
../../../data/data_APTOS/test/anodr/a484bdf85b4c.png,0.937838,0.017158,0.013682,0.015084,0.016238,anodr,anodr
../../../data/data_APTOS/test/anodr/a528be013a04.png,0.935717,0.016881,0.015291,0.015812,0.016299,anodr,anodr
../../../data/data_APTOS/test/anodr/a6356a3c5d11.png,0.939821,0.014237,0.015857,0.014214,0.015872,anodr,anodr
../../../data/data_APTOS/test/anodr/a673193cd5a9.png,0.941162,0.016544,0.014018,0.014586,0.013689,anodr,anodr
../../../data/data_APTOS/test/anodr/a6b6d27c1b32.png,0.940776,0.014170,0.014465,0.015001,0.015588,anodr,anodr
../../../data/data_APTOS/test/anodr/a70d0f12a641.png,0.939113,0.014849,0.015007,0.014801,0.016230,anodr,anodr
../../../data/data_APTOS/test/anodr/a73d012c4c38.png,0.940763,0.014350,0.014327,0.015422,0.015139,anodr,anodr
../../../data/data_APTOS/test/anodr/a8263d248523.png,0.938203,0.012710,0.017047,0.015486,0.016555,anodr,anodr
../../../data/data_APTOS/test/anodr/a8b637abd96b.png,0.935085,0.018504,0.014111,0.016706,0.015594,anodr,anodr
../../../data/data_APTOS/test/anodr/a94da3d3b5c0.png,0.942435,0.013403,0.014989,0.014334,0.014839,anodr,anodr
../../../data/data_APTOS/test/anodr/a963ac561580.png,0.937440,0.016590,0.015647,0.014791,0.015532,anodr,anodr
../../../data/data_APTOS/test/anodr/a9b3177f01c0.png,0.940482,0.014449,0.014214,0.015594,0.015261,anodr,anodr
../../../data/data_APTOS/test/anodr/a9bc2f892cb3.png,0.940962,0.014104,0.014353,0.015479,0.015102,anodr,anodr
../../../data/data_APTOS/test/anodr/aa4407aab872.png,0.938049,0.016485,0.014427,0.015013,0.016026,anodr,anodr
../../../data/data_APTOS/test/anodr/aa60813e1a8d.png,0.937831,0.014451,0.015597,0.016393,0.015727,anodr,anodr
../../../data/data_APTOS/test/anodr/aa6242f9e08c.png,0.940552,0.015461,0.012807,0.015446,0.015733,anodr,anodr
../../../data/data_APTOS/test/anodr/aa8a1e814811.png,0.939210,0.014446,0.015214,0.015560,0.015571,anodr,anodr
../../../data/data_APTOS/test/anodr/aaaadb174012.png,0.939574,0.015057,0.014757,0.015913,0.014699,anodr,anodr
../../../data/data_APTOS/test/anodr/aafb0c944f14.png,0.939852,0.014704,0.014665,0.015189,0.015590,anodr,anodr
../../../data/data_APTOS/test/anodr/abbb8791785e.png,0.940401,0.014336,0.014681,0.015021,0.015562,anodr,anodr
../../../data/data_APTOS/test/anodr/abe940882578.png,0.828653,0.115428,0.015038,0.020310,0.020571,anodr,anodr
../../../data/data_APTOS/test/anodr/ad029ba7fa8b.png,0.939547,0.014238,0.014516,0.015918,0.015782,anodr,anodr
../../../data/data_APTOS/test/anodr/ad12cde115ab.png,0.937652,0.017828,0.013600,0.015245,0.015675,anodr,anodr
../../../data/data_APTOS/test/anodr/ad1aa75d5630.png,0.939830,0.014203,0.015019,0.015735,0.015214,anodr,anodr
../../../data/data_APTOS/test/anodr/ad6b07d5c338.png,0.940151,0.014736,0.014338,0.015337,0.015439,anodr,anodr
../../../data/data_APTOS/test/anodr/ad93d88c87ea.png,0.940555,0.015234,0.013956,0.014754,0.015501,anodr,anodr
../../../data/data_APTOS/test/anodr/ae2c3f6312ef.png,0.937158,0.015964,0.015027,0.016052,0.015797,anodr,anodr
../../../data/data_APTOS/test/anodr/ae49cc60f251.png,0.938450,0.015377,0.014915,0.015978,0.015280,anodr,anodr
../../../data/data_APTOS/test/anodr/ae61e19fb766.png,0.938994,0.015542,0.014649,0.015677,0.015137,anodr,anodr
../../../data/data_APTOS/test/anodr/ae94ce412de9.png,0.933278,0.018525,0.016455,0.015678,0.016062,anodr,anodr
../../../data/data_APTOS/test/anodr/aeb6f4fd2eed.png,0.939263,0.015759,0.014452,0.015324,0.015201,anodr,anodr
../../../data/data_APTOS/test/anodr/aec51513cf45.png,0.940069,0.015209,0.013290,0.015167,0.016265,anodr,anodr
../../../data/data_APTOS/test/anodr/af6166d57f13.png,0.939849,0.015495,0.014112,0.014945,0.015599,anodr,anodr
../../../data/data_APTOS/test/anodr/afc744fad65e.png,0.939016,0.014990,0.014426,0.015341,0.016227,anodr,anodr
../../../data/data_APTOS/test/anodr/b0c9a492e068.png,0.939933,0.014364,0.014482,0.014620,0.016602,anodr,anodr
../../../data/data_APTOS/test/anodr/b0f0fa677d5f.png,0.939029,0.015881,0.014188,0.015230,0.015672,anodr,anodr
../../../data/data_APTOS/test/anodr/b1c6f0997e27.png,0.936369,0.017810,0.017674,0.013937,0.014210,anodr,anodr
../../../data/data_APTOS/test/anodr/b21abe5d9722.png,0.939709,0.015543,0.014004,0.015337,0.015407,anodr,anodr
../../../data/data_APTOS/test/anodr/b294927b14b0.png,0.941144,0.014779,0.013565,0.014746,0.015766,anodr,anodr
../../../data/data_APTOS/test/anodr/b35cad8fe2d7.png,0.051271,0.050060,0.876159,0.010123,0.012387,cmoderatedr,anodr
../../../data/data_APTOS/test/anodr/b43440c6ebe4.png,0.938473,0.014706,0.014529,0.015882,0.016410,anodr,anodr
../../../data/data_APTOS/test/anodr/b4b04d81acbb.png,0.936837,0.016213,0.016540,0.014299,0.016110,anodr,anodr
../../../data/data_APTOS/test/anodr/b549af91bd30.png,0.939628,0.015130,0.014001,0.015582,0.015658,anodr,anodr
../../../data/data_APTOS/test/anodr/b553e7909535.png,0.941785,0.014587,0.014365,0.014489,0.014774,anodr,anodr
../../../data/data_APTOS/test/anodr/b5a3ca5c0a80.png,0.939922,0.015250,0.015000,0.014680,0.015149,anodr,anodr
../../../data/data_APTOS/test/anodr/b5bf7b84fc66.png,0.939202,0.016305,0.014670,0.015076,0.014746,anodr,anodr
../../../data/data_APTOS/test/anodr/b69c224edd6e.png,0.939345,0.016054,0.014464,0.015204,0.014932,anodr,anodr
../../../data/data_APTOS/test/anodr/b72a86d61959.png,0.939821,0.015602,0.013889,0.015150,0.015538,anodr,anodr
../../../data/data_APTOS/test/anodr/b73d0bcd3d33.png,0.939789,0.015253,0.014333,0.015729,0.014896,anodr,anodr
../../../data/data_APTOS/test/anodr/b7bd4a6627b6.png,0.938439,0.016260,0.014228,0.015492,0.015581,anodr,anodr
../../../data/data_APTOS/test/anodr/b86fb2d5be1a.png,0.941705,0.013687,0.014246,0.015159,0.015204,anodr,anodr
../../../data/data_APTOS/test/anodr/b9519abce0c1.png,0.941123,0.015381,0.014087,0.015132,0.014277,anodr,anodr
../../../data/data_APTOS/test/anodr/b9bc81fcb075.png,0.939285,0.015418,0.013883,0.015663,0.015751,anodr,anodr
../../../data/data_APTOS/test/anodr/ba0107fb1bfd.png,0.936688,0.015510,0.015136,0.016559,0.016106,anodr,anodr
../../../data/data_APTOS/test/anodr/ba4e62c11cc0.png,0.939120,0.014460,0.014673,0.015510,0.016237,anodr,anodr
../../../data/data_APTOS/test/anodr/bacfa2b8e706.png,0.939685,0.013230,0.016708,0.014790,0.015588,anodr,anodr
../../../data/data_APTOS/test/anodr/badb5ff8d3c7.png,0.905757,0.042959,0.014440,0.018132,0.018712,anodr,anodr
../../../data/data_APTOS/test/anodr/bb2f89488ecd.png,0.934037,0.019649,0.015866,0.014892,0.015556,anodr,anodr
../../../data/data_APTOS/test/anodr/bc8c6a778cde.png,0.939372,0.014803,0.014197,0.015470,0.016158,anodr,anodr
../../../data/data_APTOS/test/anodr/bd500a73beae.png,0.939287,0.014951,0.014679,0.015398,0.015686,anodr,anodr
../../../data/data_APTOS/test/anodr/bdc6c60e9133.png,0.940766,0.014782,0.013332,0.015309,0.015812,anodr,anodr
../../../data/data_APTOS/test/anodr/be3a7d9e981e.png,0.939546,0.014255,0.015989,0.014625,0.015586,anodr,anodr
../../../data/data_APTOS/test/anodr/be521870a0ea.png,0.938562,0.016395,0.013274,0.016088,0.015681,anodr,anodr
../../../data/data_APTOS/test/anodr/be8697eb2078.png,0.938692,0.015368,0.014313,0.015786,0.015841,anodr,anodr
../../../data/data_APTOS/test/anodr/bebfbd907cac.png,0.937593,0.017063,0.013639,0.015450,0.016254,anodr,anodr
../../../data/data_APTOS/test/anodr/bf811911acf9.png,0.939701,0.014583,0.014183,0.016308,0.015225,anodr,anodr
../../../data/data_APTOS/test/anodr/bffca6eeb2bf.png,0.939646,0.015825,0.013631,0.015002,0.015896,anodr,anodr
../../../data/data_APTOS/test/anodr/c096131ad065.png,0.938634,0.016678,0.015436,0.014479,0.014773,anodr,anodr
../../../data/data_APTOS/test/anodr/c1437a7a52c9.png,0.934909,0.017078,0.015575,0.016366,0.016072,anodr,anodr
../../../data/data_APTOS/test/anodr/c26f98f58350.png,0.941145,0.014668,0.014743,0.014404,0.015041,anodr,anodr
../../../data/data_APTOS/test/anodr/c2f3281cf528.png,0.939218,0.014849,0.014845,0.015596,0.015493,anodr,anodr
../../../data/data_APTOS/test/anodr/c365c598ad4e.png,0.939600,0.014829,0.014332,0.015454,0.015785,anodr,anodr
../../../data/data_APTOS/test/anodr/c3789c1dab96.png,0.940742,0.014088,0.014373,0.015079,0.015718,anodr,anodr
../../../data/data_APTOS/test/anodr/c3b15bf9b4bc.png,0.940394,0.014500,0.014595,0.015457,0.015054,anodr,anodr
../../../data/data_APTOS/test/anodr/c56293f53191.png,0.938242,0.016624,0.013975,0.015429,0.015731,anodr,anodr
../../../data/data_APTOS/test/anodr/c58971bcebb2.png,0.939639,0.014471,0.015223,0.015249,0.015418,anodr,anodr
../../../data/data_APTOS/test/anodr/c5bec7f1e5f3.png,0.939297,0.014133,0.015411,0.015474,0.015685,anodr,anodr
../../../data/data_APTOS/test/anodr/c6229222bf22.png,0.935951,0.018898,0.013877,0.015672,0.015602,anodr,anodr
../../../data/data_APTOS/test/anodr/c62cef02efa2.png,0.938325,0.015445,0.014417,0.015666,0.016148,anodr,anodr
../../../data/data_APTOS/test/anodr/c639d837f5e4.png,0.939800,0.014217,0.015003,0.015376,0.015604,anodr,anodr
../../../data/data_APTOS/test/anodr/c6f5b5b5be41.png,0.935644,0.018488,0.013770,0.015504,0.016594,anodr,anodr
../../../data/data_APTOS/test/anodr/c755a0c4edcc.png,0.939831,0.014387,0.014435,0.015571,0.015775,anodr,anodr
../../../data/data_APTOS/test/anodr/c7c3d363bc86.png,0.934282,0.018995,0.013810,0.017172,0.015741,anodr,anodr
../../../data/data_APTOS/test/anodr/c81c6911f5e0.png,0.939827,0.015978,0.013486,0.015425,0.015284,anodr,anodr
../../../data/data_APTOS/test/anodr/c85b79d70079.png,0.938984,0.014757,0.014582,0.015051,0.016627,anodr,anodr
../../../data/data_APTOS/test/anodr/c90c6b94cf40.png,0.937898,0.014468,0.016719,0.015124,0.015791,anodr,anodr
../../../data/data_APTOS/test/anodr/c98f623d08d1.png,0.938422,0.016033,0.014832,0.015543,0.015171,anodr,anodr
../../../data/data_APTOS/test/anodr/c9e697117f3f.png,0.940618,0.014344,0.014040,0.015014,0.015985,anodr,anodr
../../../data/data_APTOS/test/anodr/ca05f7e7801b.png,0.939655,0.015349,0.014317,0.015957,0.014723,anodr,anodr
../../../data/data_APTOS/test/anodr/cad5b1a82e60.png,0.940470,0.014976,0.014398,0.014611,0.015544,anodr,anodr
../../../data/data_APTOS/test/anodr/cb0cc98d7e35.png,0.013489,0.937511,0.018105,0.014623,0.016273,bmilddr,anodr
../../../data/data_APTOS/test/anodr/cb68fce07789.png,0.940156,0.014344,0.013828,0.015867,0.015805,anodr,anodr
../../../data/data_APTOS/test/anodr/cc671a73e1cb.png,0.939870,0.015116,0.013976,0.015199,0.015839,anodr,anodr
../../../data/data_APTOS/test/anodr/cd01672507c9.png,0.941029,0.014054,0.014496,0.015148,0.015273,anodr,anodr
../../../data/data_APTOS/test/anodr/cd1c98ec48b1.png,0.938832,0.014580,0.015997,0.015015,0.015576,anodr,anodr
../../../data/data_APTOS/test/anodr/cd314653a4d8.png,0.940816,0.014177,0.014303,0.015326,0.015378,anodr,anodr
../../../data/data_APTOS/test/anodr/ce754234d760.png,0.938358,0.015591,0.015195,0.014803,0.016052,anodr,anodr
../../../data/data_APTOS/test/anodr/ce8d2efd9d4f.png,0.940195,0.013489,0.015766,0.015304,0.015245,anodr,anodr
../../../data/data_APTOS/test/anodr/cec299c2a2d5.png,0.937557,0.015248,0.014399,0.015787,0.017008,anodr,anodr
../../../data/data_APTOS/test/anodr/cf6551521a35.png,0.939953,0.012186,0.019576,0.014734,0.013550,anodr,anodr
../../../data/data_APTOS/test/anodr/cf8f1bc7a215.png,0.937382,0.018523,0.015090,0.014633,0.014372,anodr,anodr
../../../data/data_APTOS/test/anodr/cfed7c1172ec.png,0.940388,0.014628,0.015516,0.015123,0.014344,anodr,anodr
../../../data/data_APTOS/test/anodr/cff262ed8f4c.png,0.934626,0.016552,0.017726,0.013843,0.017252,anodr,anodr
../../../data/data_APTOS/test/anodr/d02b79fc3200.png,0.940109,0.014194,0.015106,0.014824,0.015767,anodr,anodr
../../../data/data_APTOS/test/anodr/d18f6431ebce.png,0.938563,0.015298,0.014425,0.015838,0.015877,anodr,anodr
../../../data/data_APTOS/test/anodr/d1afdb8cf70d.png,0.941792,0.014315,0.014487,0.014648,0.014758,anodr,anodr
../../../data/data_APTOS/test/anodr/d1ca85af57c9.png,0.940483,0.015214,0.013545,0.015127,0.015630,anodr,anodr
../../../data/data_APTOS/test/anodr/d26bb2ed6e71.png,0.940428,0.015010,0.014198,0.015199,0.015166,anodr,anodr
../../../data/data_APTOS/test/anodr/d26bc6e1230d.png,0.938479,0.015055,0.015012,0.015706,0.015748,anodr,anodr
../../../data/data_APTOS/test/anodr/d27ac9e54901.png,0.939519,0.015296,0.014339,0.015130,0.015717,anodr,anodr
../../../data/data_APTOS/test/anodr/d2c5fb82fe5f.png,0.939937,0.014485,0.014320,0.015645,0.015614,anodr,anodr
../../../data/data_APTOS/test/anodr/d2fb715b0c41.png,0.938534,0.015810,0.014832,0.015011,0.015813,anodr,anodr
../../../data/data_APTOS/test/anodr/d30d079e6f9a.png,0.938503,0.015456,0.014660,0.016180,0.015202,anodr,anodr
../../../data/data_APTOS/test/anodr/d332d7b8a26e.png,0.937595,0.016050,0.014327,0.015425,0.016602,anodr,anodr
../../../data/data_APTOS/test/anodr/d38cf0f4a9af.png,0.939443,0.014855,0.015290,0.015550,0.014861,anodr,anodr
../../../data/data_APTOS/test/anodr/d39752cb6e57.png,0.939477,0.015048,0.014574,0.015465,0.015436,anodr,anodr
../../../data/data_APTOS/test/anodr/d3dfd0a2dee6.png,0.939165,0.014338,0.015682,0.015172,0.015642,anodr,anodr
../../../data/data_APTOS/test/anodr/d4583e9525dc.png,0.939312,0.015073,0.015415,0.015207,0.014994,anodr,anodr
../../../data/data_APTOS/test/anodr/d4bc001f7224.png,0.939058,0.014402,0.015500,0.014682,0.016358,anodr,anodr
